ID,AreaName_lang
82676,Coral Garden
82677,Deep Blue Observatory
82679,
82690,
82692,The Arcway
82705,VaultDungeon
82706,
82707,
82708,
82709,
82710,
82711,
82712,
82713,
82714,
82715,
82716,
82717,
82718,
82719,
82720,
82721,
82722,
82723,
82724,
82725,
82726,
82727,
82728,
82729,
82730,
82731,
82732,
82733,
82744,Gates of Valor
82747,
82749,
82753,
82800,The Arcway
82850,
82851,
82852,
82853,
82855,Neltharion's Lair
82856,
82857,
82863,Sanderhorn's Span
82864,
82865,
82866,
82867,
82868,
82869,
82870,
82871,
82872,
82873,
82874,
82875,
82876,
82877,
82878,
82879,
82880,
82881,
82882,
82923,
82924,
82925,Nimbus Rise
82926,Thunder's Rise
82927,Cyclone Summit
82928,
82929,
82930,
82931,
82932,
82933,
82934,
82935,
82936,
82937,
82938,
82939,Karazhan
82940,The Gatehouse 
82941,Master's Terrace
82942,The Scullery 
82943,Servants' Quarters
82944,The Guest Chambers
82945,The Guest Chambers
82946,The Guest Chambers
82947,The Guest Chambers
82948,The Guest Chambers
82949,
82950,The Opera Hall
82951,The Opera Hall
82952,The Opera Hall
82953,The Opera Hall
82954,The Opera Hall
82955,The Opera Hall
82956,
82957,The Broken Stair
82958,The Broken Stair
82959,The Broken Stair
82960,
82961,The Broken Stair
82962,The Broken Stair
82963,The Gatehouse 
82964,
82965,The Grand Ballroom
82966,The Gatehouse
82967,The Banquet Hall
82968,The Menagerie
82969,The Menagerie
82970,Gamesman's Hall
82971,Medivh's Chambers
82972,
82973,
82974,Medivh's Chambers
82975,Medivh's Chambers
82976,
82977,Medivh's Chambers
82978,
82979,
82980,
82981,
82982,
82983,
82984,
82985,
82986,Guardian's Library
82987,Guardian's Library
82988,Guardian's Library
82989,Guardian's Library
82990,The Repository
82991,The Repository
82992,Guardian's Library
82993,The Celestial Watch
82994,
82995,Netherspace
82996,Guardian's Library
82997,Livery Stables 
82998,The Guardhouse
82999,
83000,The Opera Hall
83001,
83002,The Broken Stair
83003,The Menagerie
83004,The Menagerie
83005,
83006,
83007,
83008,
83009,
83010,
83011,
83012,The Underbelly Descent
83013,The Underbelly Descent
83014,
83015,
83020,
83021,
83022,
83023,
83026,
83027,Falanaar Tunnels
83028,
83029,Falanaar Tunnels
83030,
83031,Falanaar Tunnels
83032,
83033,Falanaar Tunnels
83044,
83045,
83046,
83047,
83048,
83049,
83050,The Nexus
83051,The Rift
83052,
83053,The Singing Grove
83054,Axis of Alignment
83055,Axis of Alignment
83056,Axis of Alignment
83057,Axis of Alignment
83058,Axis of Alignment
83059,Axis of Alignment
83060,Axis of Alignment
83061,Axis of Alignment
83062,Axis of Alignment
83063,Hall of Stasis
83064,
83065,The Librarium
83066,
83067,The Librarium
83068,
83069,
83070,
83071,
83072,7.0 Naga Dungeon - Sea Giant Tunnel
83073,
83074,
83075,
83086,Shadowgore Citadel
83087,
83088,
83089,Fiendish Vault
83090,
83091,
83092,
83103,
83104,Cloaked Vestibule
83105,Cloaked Vestibule
83106,
83107,Hidden Corridor
83108,Hidden Corridor
83109,The Arcway
83110,
83162,
83163,
83164,Runas's Hovel
83165,
83166,
83167,
83168,
83169,
83173,Twilight Depths
83174,
83175,
83176,
83177,
83178,
83179,
83180,
83181,
83182,
83611,
83612,
83613,
83614,
83615,
83616,
83617,
83618,
83619,
83620,
83623,
83624,
83625,
83626,
83627,
83628,
83629,
83630,
83631,
83632,
83633,
83634,
83635,
83636,
83637,
83638,
83639,
83640,
83641,
83642,
83643,
83644,
83649,
83650,The Antechamber
83651,The Antechamber
83652,The Antechamber
83653,The Antechamber
83654,The Shattered Walkway
83655,The Celestial Planetarium
83656,The Observation Ring
83657,Hall of Memories
83658,The Clash of Thunder
83659,The Clash of Thunder
83660,The Clash of Thunder
83661,The Clash of Thunder
83662,The Clash of Thunder
83663,The Conservatory of Life
83664,The Halls of Winter
83665,The Halls of Winter
83666,The Halls of Winter
83667,The Halls of Winter
83668,The Halls of Winter
83669,The Antechamber
83670,The Clash of Thunder
83671,The Halls of Winter
83672,Hall of Memories
83673,The Corridors of Ingenuity
83674,Hall of Memories
83675,The Descent into Madness
83676,The Assembly of Iron
83677,The Descent into Madness
83678,The Archivum
83679,The Corridors of Ingenuity
83680,The Corridors of Ingenuity
83681,The Corridors of Ingenuity
83682,The Corridors of Ingenuity
83683,The Corridors of Ingenuity
83684,The Corridors of Ingenuity
83685,The Corridors of Ingenuity
83686,The Corridors of Ingenuity
83687,The Corridors of Ingenuity
83688,The Corridors of Ingenuity
83689,The Spark of Imagination
83690,
83691,Stormwind Keep
83692,Icecrown Citadel
83693,Chamber of the Aspects
83694,The Mind's Eye
83695,The Descent into Madness
83696,The Prison of Yogg-Saron
83697,The Clash of Thunder
83698,The Clash of Thunder
83699,
84303,
84304,
84305,
84306,Gangamesh's Den
84307,
84308,
84369,Forgotten Library
84480,
84485,
84486,
84503,
84504,
84505,
84806,Mistvale
84807,
84808,
84809,
84810,
84811,
84840,
84841,
84845,
84846,
84847,
84848,
84849,
84850,
84851,
84852,
84853,
84854,
84855,
84856,
84857,
84859,
84860,
84861,
84862,
84863,
84864,
84865,
84866,
84867,Circle of Wills
84868,Circle of Wills
84869,
84870,
84871,
84872,
84873,
84874,
84875,
84876,
84877,
84878,
84879,
84880,
84881,
84882,
84883,
84885,
84886,
84887,
84888,
84889,
84891,Leyhollow
84892,
84893,
84894,
84895,
84906,Temple of Storms
84907,
84919,
84920,
84921,
84924,
84925,
84946,
84947,
84948,
84949,
84950,
84951,
84952,
84953,
84954,
84955,Falanaar Tunnels
84956,
84957,The Underbelly
84958,The Underbelly
84959,
84960,
84961,
84962,
84963,
84964,
84965,
84966,
84967,
84968,
84969,
84971,
84972,
84975,
84976,
84977,
84990,
84991,
85011,
85014,
85015,Captain's Quarters
85016,Captain's Quarters
85017,Captain's Quarters
85018,
85019,Eternal Observatory
85020,Shal'dorei Terrace
85023,
85024,
85027,
85028,
85029,
85031,
85032,
85033,
85038,
85040,
85041,
85043,
85066,
85067,
85068,
85069,
85072,
85073,
85082,
85085,
85087,
85093,
85094,
85095,
85096,
85097,
85098,
85099,
85101,
85102,
85103,
85104,
85105,
85106,
85107,
85108,
85109,
85111,
85113,
85114,
85116,
85118,
85119,
85120,
85121,
85123,
85124,
85125,
85126,
85127,
85128,
85129,
85130,
85131,
85132,
85133,
85134,
85135,
85136,
85137,
85139,
85140,
85153,
85154,
85162,
85165,
85167,
85173,
85174,
85175,
85176,
85177,
85178,Mak'rana
85179,
85180,
85181,Mak'rana
85182,
85183,
85186,
85188,Empyrean Society Headquarters
85189,
85190,
85191,
85192,
85193,
85194,
85195,
85196,
85198,
85199,
85200,
85201,
85202,
85203,
85204,
85205,
85206,
85207,
85208,
85209,
85210,
85211,
85212,
85213,
85214,
85215,
85216,
85217,
85218,
85219,
85220,
85221,
85222,
85223,
85224,
85225,
85226,
85227,
85228,
85229,
85230,
85231,
85232,
85233,
85234,
85235,
85236,
85237,
85238,
85239,
85240,
85241,
85242,
85243,
85246,
85247,
85254,
85255,The Legerdemain Lounge
85256,The Legerdemain Lounge
85257,
85258,The Legerdemain Lounge
85259,The Legerdemain Lounge
85260,
85261,The Legerdemain Lounge
85262,The Legerdemain Lounge
85263,
85264,The Legerdemain Lounge
85265,The Legerdemain Lounge
85266,
85267,Illidari Redoubt
85268,
85269,
85270,
85271,
85272,
85273,Margoss's Retreat
85274,
85275,
85276,
85277,
85278,
85279,
85280,
85281,
85282,
85283,
85284,
85285,
85286,
85287,
85288,
85289,
85290,
85291,
85292,
85293,
85294,
85295,
85296,
85297,
85298,
85299,Eksis' Lair
85300,
85301,
85302,
85303,
85304,
85305,
85306,Legion Camp: Chaos
85307,
85308,
85309,Legion Camp: Chaos
85310,
85311,
85312,Legion Camp: Chaos
85313,
85314,
85315,Elisande's Reach
85316,Hatecoil Slave Pen
85317,
85318,
85319,
85320,
85321,
85322,The Nightspire
85323,Elisande's Reach
85327,
85328,Falanaar
85329,
85330,
85331,Falanaar Depths
85332,Shattered Locus
85333,Falanaar
85334,Temple of Fal'adora
85335,Falanaar
85336,The Broken Cloister
85337,Temple of Fal'adora
85338,Temple of Fal'adora
85339,Shattered Locus
85340,Shattered Locus
85341,Shattered Locus
85342,
85343,
85344,
85345,
85346,
85347,
85348,Falanaar Depths
85349,
85350,Falanaar Depths
85351,
85352,
85363,
85364,
85365,
85366,
85367,
85368,
85369,
85370,
85371,
85372,
85373,
85374,
85375,
85376,
85377,
85379,
85380,
85381,
85382,
85383,
85384,
85385,
85386,
85387,
85389,
85390,
85391,
85392,
85395,
85396,
85397,
85398,
85399,
85400,Tomb of the Old Kings
85401,Tomb of the Old Kings
85402,Tomb of the Old Kings
85403,Shrine of the Truthguard
85404,Tomb of the Icebreaker
85405,Volund's Hoard
85409,
85410,
85411,
85412,
85423,Elisande's Secret Quarters
85424,
85425,
85426,
85427,
85428,Alodi's Bank Vault
85429,Alodi's Bank Vault
85430,
85431,
85447,The Nightborn Vault
85448,
85449,
85450,The Hall of Relics
85451,
85452,
85453,
85454,
85455,The Fel Hammer
85456,The Fel Hammer
85457,The Fel Hammer
85458,
85459,
85460,
85461,
85462,
85463,
85464,
85465,
85466,
85467,
85468,
85469,
85470,
85471,
85472,
85473,
85474,
85475,
85476,
85478,
85480,
85482,
85483,
85484,
85485,
85486,
85487,
85488,
85492,
85505,
85506,
85507,
85512,
85513,
85514,
85515,
85516,
85517,
85518,
85519,
85520,
85523,
85524,Astromancer's Rise
85526,
85527,
85528,
85529,
85530,Stormwind City
85531,Trade District
85532,Trade District
85533,Trade District
85534,Trade District
85535,Trade District
85536,Trade District
85537,Trade District
85538,Trade District
85539,Valley of Heroes
85540,Trade District
85541,Trade District
85542,Trade District
85543,Trade District
85544,Trade District
85545,Trade District
85546,Gryphon Roost
85547,Gryphon Roost
85548,Gryphon Roost
85549,Trade District
85550,Trade District
85551,Trade District
85552,Trade District
85553,Trade District
85554,Gryphon Roost
85555,Trade District
85556,Trade District
85557,Trade District
85558,Trade District
85559,Trade District
85560,Trade District
85561,Trade District
85562,Trade District
85563,Trade District
85564,Trade District
85565,
85566,
85567,Valley of Heroes
85568,
85569,
85570,Trade District
85571,Trade District
85572,Trade District
85573,Trade District
85574,Trade District
85575,Trade District
85576,Trade District
85577,Trade District
85578,Trade District
85579,The Canals
85580,The Canals
85581,
85582,Trade District
85583,
85584,Trade District
85585,Trade District
85586,Trade District
85587,
85588,Trade District
85589,
85590,Trade District
85591,
85592,
85593,Old Town
85594,Old Town
85595,Old Town
85596,Old Town
85597,Old Town
85598,Old Town
85599,Old Town
85600,Old Town
85601,Old Town
85602,Old Town
85603,Old Town
85604,Old Town
85605,Old Town
85606,Old Town
85607,Old Town
85608,Champion's Hall
85609,The Canals
85610,The Canals
85611,The Canals
85612,The Canals
85613,
85614,
85615,
85616,
85617,
85618,
85619,
85620,
85621,
85622,
85623,
85624,
85625,
85626,Old Town
85627,
85628,
85629,
85630,
85631,
85632,
85633,
85634,Old Town
85635,
85636,
85637,
85638,
85639,
85640,
85641,
85642,The Canals
85643,The Canals
85644,
85645,
85646,
85647,
85648,
85649,
85650,Stormwind Keep
85651,
85652,Royal Library
85653,Stormwind Keep
85654,Stormwind Keep
85655,Stormwind Keep
85656,Stormwind Keep
85657,Stormwind Keep
85658,Stormwind Keep
85659,Stormwind Keep
85660,Stormwind Keep
85661,Stormwind Keep
85662,Petitioner's Chamber
85663,
85664,Stormwind Keep
85665,
85666,
85667,
85668,
85669,
85670,
85671,
85672,
85673,
85674,
85675,Dwarven District
85676,Dwarven District
85677,Dwarven District
85678,Dwarven District
85679,Dwarven District
85680,Dwarven District
85681,Dwarven District
85682,Dwarven District
85683,Dwarven District
85684,Dwarven District
85685,Dwarven District
85686,Dwarven District
85687,Dwarven District
85688,Dwarven District
85689,Dwarven District
85690,Dwarven District
85691,Dwarven District
85692,Dwarven District
85693,Dwarven District
85694,Dwarven District
85695,Cut-Throat Alley
85696,Cut-Throat Alley
85697,Cut-Throat Alley
85698,Cut-Throat Alley
85699,Dwarven District
85700,Dwarven District
85701,Dwarven District
85702,Dwarven District
85703,Dwarven District
85704,Dwarven District
85705,
85706,Dwarven District
85707,
85708,
85709,Dwarven District
85710,
85711,
85712,
85713,Dwarven District
85714,
85715,
85716,Dwarven District
85717,The Canals
85718,The Canals
85719,The Canals
85720,Dwarven District
85721,Dwarven District
85722,Dwarven District
85723,Dwarven District
85724,Dwarven District
85725,Dwarven District
85726,Dwarven District
85727,
85728,
85729,
85730,
85731,Dwarven District
85732,
85733,Dwarven District
85734,Dwarven District
85735,
85736,
85737,
85738,
85739,
85740,Dwarven District
85741,Dwarven District
85742,
85743,
85744,
85745,
85746,
85747,
85748,Dwarven District
85749,Dwarven District
85750,Dwarven District
85751,Dwarven District
85752,
85753,Cathedral Square
85754,Cathedral Square
85755,Cathedral Square
85756,Cathedral Square
85757,Cathedral Square
85758,
85759,
85760,Cathedral Square
85761,Cathedral Square
85762,Cathedral Square
85763,Cathedral Square
85764,
85765,Cathedral Square
85766,Cathedral Square
85767,Cathedral of Light
85768,Cathedral of Light
85769,Cathedral of Light
85770,Cathedral of Light
85771,Cathedral of Light
85772,Cathedral of Light
85773,Cathedral of Light
85774,Cathedral of Light
85775,Cathedral of Light
85776,Cathedral Square
85777,Cathedral Square
85778,The Canals
85780,The Canals
85781,The Canals
85782,
85783,
85784,
85785,
85786,
85787,
85788,
85789,
85790,
85791,
85792,
85793,
85794,
85795,
85796,
85797,
85798,
85799,
85800,
85801,
85802,
85803,
85804,
85805,
85806,Cathedral of Light
85807,Cathedral of Light
85808,Cathedral of Light
85809,Cathedral of Light
85810,Cathedral of Light
85811,Cathedral of Light
85812,Cathedral of Light
85813,Cathedral of Light
85814,
85815,
85816,
85817,
85818,
85819,
85820,
85821,
85822,
85823,
85825,The Canals
85826,
85827,
85828,Mage Quarter
85829,Mage Quarter
85830,Mage Quarter
85831,Mage Quarter
85832,Mage Quarter
85833,Wizard's Sanctum
85834,Mage Quarter
85835,Cordell's Enchanting
85836,Mage Quarter
85837,The Scribe of Stormwind
85838,Mage Quarter
85839,Mage Quarter
85840,Mage Quarter
85841,The Slaughtered Lamb
85842,The Slaughtered Lamb
85843,The Slaughtered Lamb
85844,The Slaughtered Lamb
85845,The Slaughtered Lamb
85846,Wizard's Sanctum
85847,Wizard's Sanctum
85848,Mage Quarter
85849,Mage Quarter
85850,Mage Quarter
85851,Mage Quarter
85852,Mage Quarter
85853,Mage Quarter
85854,Mage Quarter
85855,Mage Quarter
85856,Mage Quarter
85857,Mage Quarter
85858,Mage Quarter
85859,Mage Quarter
85860,Mage Quarter
85861,The Slaughtered Lamb
85862,The Slaughtered Lamb
85863,The Slaughtered Lamb
85864,The Slaughtered Lamb
85865,The Slaughtered Lamb
85866,The Slaughtered Lamb
85867,The Slaughtered Lamb
85868,The Slaughtered Lamb
85869,The Slaughtered Lamb
85870,The Slaughtered Lamb
85871,The Slaughtered Lamb
85872,
85873,
85874,
85875,Mage Quarter
85876,Wizard's Sanctum
85878,Mage Quarter
85879,
85880,
85881,
85882,
85883,
85884,
85885,
85886,
85887,Mage Quarter
85888,
85889,
85890,
85891,
85892,
85893,
85894,The Canals
85895,
85896,The Canals
85897,The Canals
85899,
85900,
85902,
85903,
85904,
85905,
85906,
85907,
85908,
85909,
85910,
85911,
85912,
85913,
85914,
85915,
85916,
85917,
85918,Mage Quarter
85919,
85920,
85921,Mage Quarter
85922,
85923,
85924,
85925,
85926,
85927,
85928,
85929,
85930,
85931,
85932,
85933,
85934,Black Temple
85935,Sanctuary of Shadows
85936,Den of Mortal Delights
85937,Den of Mortal Delights
85938,Halls of Anguish
85939,Gorefiend's Vigil
85940,Gorefiend's Vigil
85941,Shrine of Lost Souls
85942,
85943,
85944,The Refectory
85945,Den of Mortal Delights
85946,Grand Promenade
85947,
85948,Gorefiend's Vigil
85949,Chamber of Command
85950,Den of Mortal Delights
85951,
85952,Gorefiend's Vigil
85953,Temple Summit
85954,Grand Promenade
85955,Den of Mortal Delights
85956,Illidari Training Grounds
85957,
85958,Illidari Training Grounds
85959,Den of Mortal Delights
85960,Karabor Sewers
85961,Karabor Sewers
85962,Karabor Sewers
85963,
85964,Karabor Sewers
85965,Karabor Sewers
85966,Karabor Sewers
85967,Gorefiend's Vigil
85968,Gorefiend's Vigil
85969,Gorefiend's Vigil
85970,
85971,Gorefiend's Vigil
85972,
85973,Den of Mortal Delights
85974,
85975,
85976,Illidari Training Grounds
85977,Illidari Training Grounds
85978,Illidari Training Grounds
85979,Sanctuary of Shadows
85980,Karabor Sewers
85981,
85982,
85983,
85994,
85995,
86006,
86007,
86008,
86009,
86010,
86016,The Font of Night
86017,
86019,
86020,
86023,
86025,
86026,Captain's Quarters
86027,Undercity
86028,War Quarter
86029,
86030,Ruins of Lordaeron
86031,Ruins of Lordaeron
86032,Ruins of Lordaeron
86033,Ruins of Lordaeron
86034,Ruins of Lordaeron
86035,Ruins of Lordaeron
86036,Ruins of Lordaeron
86037,Ruins of Lordaeron
86038,Ruins of Lordaeron
86039,Ruins of Lordaeron
86040,Ruins of Lordaeron
86041,Ruins of Lordaeron
86042,Ruins of Lordaeron
86043,Ruins of Lordaeron
86044,Ruins of Lordaeron
86045,Ruins of Lordaeron
86046,Ruins of Lordaeron
86047,Ruins of Lordaeron
86048,Ruins of Lordaeron
86049,Ruins of Lordaeron
86050,Ruins of Lordaeron
86051,Ruins of Lordaeron
86052,Ruins of Lordaeron
86053,Ruins of Lordaeron
86054,Ruins of Lordaeron
86055,Ruins of Lordaeron
86056,Ruins of Lordaeron
86057,Ruins of Lordaeron
86058,Ruins of Lordaeron
86059,Ruins of Lordaeron
86060,Ruins of Lordaeron
86061,Ruins of Lordaeron
86062,Ruins of Lordaeron
86063,Ruins of Lordaeron
86064,Ruins of Lordaeron
86065,Ruins of Lordaeron
86066,Ruins of Lordaeron
86067,Ruins of Lordaeron
86068,Ruins of Lordaeron
86069,Ruins of Lordaeron
86070,Ruins of Lordaeron
86071,Ruins of Lordaeron
86072,Ruins of Lordaeron
86073,Ruins of Lordaeron
86074,Ruins of Lordaeron
86075,Ruins of Lordaeron
86076,Ruins of Lordaeron
86077,Ruins of Lordaeron
86078,Ruins of Lordaeron
86079,Ruins of Lordaeron
86080,Trade Quarter
86081,Trade Quarter
86082,Trade Quarter
86083,Trade Quarter
86084,Trade Quarter
86085,Trade Quarter
86086,Trade Quarter
86087,Trade Quarter
86088,Trade Quarter
86089,Trade Quarter
86090,Trade Quarter
86091,Trade Quarter
86092,Trade Quarter
86093,Canals
86094,
86095,
86096,Canals
86097,
86098,Canals
86099,Canals
86100,Canals
86101,Sewers
86102,Sewers
86103,Sewers
86104,Sewers
86105,Sewers
86106,Sewers
86107,Sewers
86108,Sewers
86109,Sewers
86110,
86111,
86112,
86113,
86114,
86115,
86116,
86117,
86118,
86119,
86120,
86121,
86122,Sewers
86123,Sewers
86124,Sewers
86125,Sewers
86126,Sewers
86127,
86128,
86129,
86130,
86131,
86132,
86133,
86134,
86135,
86136,
86137,
86138,
86139,Rogues' Quarter
86140,Rogues' Quarter
86141,Magic Quarter
86142,Magic Quarter
86143,
86144,
86145,
86146,
86147,
86148,
86149,Canals
86150,Canals
86151,Canals
86152,Canals
86153,Canals
86154,The Apothecarium
86155,The Apothecarium
86156,Canals
86157,Canals
86158,Canals
86159,Royal Quarter
86160,Royal Quarter
86161,Royal Quarter
86162,Royal Quarter
86163,Royal Quarter
86164,Royal Quarter
86165,Royal Quarter
86166,The Apothecarium
86167,The Apothecarium
86168,The Apothecarium
86169,The Apothecarium
86170,The Apothecarium
86171,The Apothecarium
86172,The Apothecarium
86173,The Apothecarium
86174,Rogues' Quarter
86175,The Apothecarium
86176,The Apothecarium
86177,Magic Quarter
86178,War Quarter
86179,Magic Quarter
86180,War Quarter
86181,Rogues' Quarter
86182,Ruins of Lordaeron
86183,Ruins of Lordaeron
86184,Ruins of Lordaeron
86185,Canals
86186,Canals
86187,Canals
86188,Canals
86189,Canals
86190,Canals
86191,Canals
86192,
86193,The Apothecarium
86194,War Quarter
86195,Canals
86196,Canals
86197,Canals
86198,Canals
86199,Canals
86200,Canals
86201,Canals
86202,Canals
86203,Magic Quarter
86204,Rogues' Quarter
86205,Canals
86206,Canals
86207,Canals
86208,Canals
86209,Canals
86210,Canals
86211,Canals
86212,Canals
86213,Rogues' Quarter
86214,The Apothecarium
86215,Canals
86216,Canals
86217,Canals
86218,Canals
86219,Canals
86220,Canals
86221,Canals
86222,Canals
86223,Magic Quarter
86224,Canals
86225,Trade Quarter
86226,Trade Quarter
86227,Trade Quarter
86228,Trade Quarter
86229,Trade Quarter
86230,Trade Quarter
86231,Trade Quarter
86232,Trade Quarter
86233,Trade Quarter
86234,Ruins of Lordaeron
86235,Ruins of Lordaeron
86236,Ruins of Lordaeron
86237,Ruins of Lordaeron
86238,
86239,Ruins of Lordaeron
86240,
86241,
86242,
86243,
86244,
86245,
86246,
86262,
86263,Path of Sky
86264,
86265,Path of Earth
86266,
86267,Path of Water
86268,Reliquary Base Camp
86269,
86270,
86271,
86272,
86274,
86275,
86276,
86278,
86280,
86281,
86282,
86283,
86284,
86285,Clutch of Corruption
86286,
86287,Core of the Nightmare
86288,
86289,
86291,
86292,Astromancer's Rise
86293,
86294,
86295,Astromancer's Rise
86296,
86298,Elisande's Reach
86299,
86304,Clutch of Corruption
86310,
86312,
86314,
86316,
86317,
86318,
86319,
86320,
86321,Thorignir Refuge
86322,
86323,
86324,
86325,
86326,
86327,
86328,
86329,
86330,
86331,
86332,
86333,
86334,
86335,
86336,
86337,
86338,
86339,
86340,
86341,
86342,
86343,
86344,
86345,
86346,
86347,
86348,
86349,
86350,
86351,
86352,
86353,
86354,
86355,
86356,
86357,
86358,
86359,
86360,
86361,
86362,
86363,
86364,
86365,
86366,
86367,
86368,
86369,
86374,
86375,
86376,
86377,
86380,
86382,
86384,The Traveler's Den
86385,
86386,
86387,The Traveler's Den
86388,
86389,
86390,
86391,
86392,
86394,Thornton's Cottage
86395,
86396,
86397,
86398,
86402,
86403,
86404,
86405,
86406,
86407,
86408,
86409,
86410,The Oculus
86411,
86412,
86414,
86415,
86416,
86417,
86418,
86419,Band of Variance
86420,Band of Acceleration
86421,Band of Acceleration
86422,
86423,Band of Variance
86424,Band of Transmutation
86425,Band of Alignment
86426,Band of Transmutation
86427,Band of Transmutation
86428,Band of Transmutation
86429,Band of Acceleration
86430,Band of Acceleration
86431,Band of Acceleration
86432,
86433,
86434,
86435,
86436,
86437,
86438,
86439,
86440,The Exodar
86441,
86442,
86443,Trader's Tier
86444,The Vault of Lights
86445,The Crystal Hall
86446,Seat of the Naaru
86447,
86448,
86449,
86450,
86451,
86452,
86453,
86454,
86455,
86456,
86457,
86458,
86459,
86460,
86461,
86462,
86463,
86464,
86465,
86466,
86467,
86468,
86469,
86470,The Crystal Hall
86471,
86473,The Fel Hammer
86474,
86475,
86476,
86477,
86480,
86481,
86482,
86483,
86484,
86485,
86486,
86487,
86488,
86489,
86490,
86491,
86492,
86493,
86494,
86495,
86496,
86497,
86498,
86499,
86500,
86501,
86502,
86503,
86504,
86505,
86506,
86507,
86508,
86509,
86510,
86511,
86512,
86513,
86515,
86516,
86517,
86518,
86519,
86520,
86521,
86522,
86523,
86525,
86526,
86527,
86528,
86529,
86530,
86531,
86532,
86533,
86534,
86535,
86536,
86537,
86538,
86539,
86540,
86541,
86542,
86543,
86544,
86546,
86547,
86548,
86549,
86551,
86552,
86553,
86554,
86555,
86556,
86557,
86568,
86569,
86570,
86571,
86572,
86573,
86574,
86575,
86576,
86577,
86578,The Skyfire
86579,The Skyfire
86580,The Skyfire
86581,The Skyfire
86582,The Skyfire
86584,
86585,
86586,
86587,Shipwreck Arena
86588,
86589,
86590,Temple of the Jade Serpent
86591,
86592,Fountain of the Everseeing
86593,Fountain of the Everseeing
86594,Fountain of the Everseeing
86595,Fountain of the Everseeing
86596,
86597,
86598,
86599,
86600,The Scrollkeeper's Sanctum
86601,
86602,The Heart of Jade
86603,
86604,
86605,
86606,
86607,
86608,
86609,
86610,The Scrollkeeper's Sanctum
86611,The Scrollkeeper's Sanctum
86612,The Scrollkeeper's Sanctum
86613,
86614,Fountain of the Everseeing
86615,Fountain of the Everseeing
86616,
86617,
86618,
86619,
86620,
86621,
86622,
86623,
86624,
86625,
86626,
86627,
86628,
86629,
86630,
86631,
86632,
86633,
86634,
86635,
86636,
86637,
86638,
86639,
86640,
86641,
86642,Terrace of the Twin Dragons
86643,
86644,
86645,
86646,
86647,The Heart of Jade
86648,
86649,
86650,
86651,
86652,
86653,
86654,
86655,
86656,
86657,
86658,The Heart of Jade
86659,The Heart of Jade
86660,
86661,
86662,
86663,The Heart of Jade
86664,
86665,
86666,Pit of Malinoth
86667,
86668,
86669,
86670,
86673,
86674,
86675,
86676,
86677,Greywatch Barracks
86678,
86679,
86680,Theodric's Lodge
86681,
86682,The Oblivion
86686,
86687,
86688,
86689,
86690,
86694,
86695,
86696,
86697,
86698,
86699,
86704,
86705,
86706,
86707,
86708,
86709,
86710,
86711,
86712,
86713,
86732,
86733,
86734,
86735,
86736,
86737,
86738,
86739,
86740,Chamber of Whispers
86741,
86742,
86743,
86746,
86747,
86748,
86749,
86760,
86761,
86762,
86763,
86764,
86765,
86766,
86767,
86788,
86789,
86790,
86791,
86792,Ruins of D-Block
86793,
86794,
86795,
86796,Svarnos' Cell
86797,
86798,
86799,
86800,
86801,
86802,
86803,
86824,
86825,
86826,
86827,
86828,
86829,
86830,
86831,
86832,
86833,
86834,
86835,
86836,
86837,
86838,
86839,
86840,
86841,
86842,
86843,
86844,
86845,
86846,
86847,
86848,The Tribunal of Ages
86849,The Terrestrial Watchtower
86850,
86851,
86852,
86853,
86854,
86855,
86856,
86857,
86858,
86859,
86860,
86861,
86862,
86863,
86864,
86865,
86866,
86867,
86868,
86869,
86870,
86871,
86872,
86873,
86874,Heyman's End
86875,
86876,
86877,
86878,
86879,Lair of the Beast
86880,
86881,
86882,
86883,
86884,
86885,
86886,
86887,
86888,
86889,
86890,
86891,
86892,
86894,
86895,
86896,
86897,
86898,
86899,
86900,Sanctum of Light
86901,Sanctum of Light
86902,Hall of Champions
86903,Armory of the Silver Hand
86904,Hall of Champions
86905,Light's Hope Chapel
86906,Light's Hope Chapel
86907,
86908,
86909,
86910,
86911,
86913,
86914,Arcing Depths
86915,
86916,
86917,
86918,
86919,
86920,
86921,
86922,
86923,
86924,
86926,
86928,
86929,
86930,
86931,
86932,
86933,
86934,
86935,
86936,
86937,Spiritwatch Point
86938,The Bartering Cave
86939,The Bartering Cave
86940,
86941,
86942,
86943,
86944,
86945,
86946,
86956,
86957,
86958,
86959,
86960,
86961,
86962,
86963,
86964,
86965,
86966,
86967,
86968,
86969,
86970,
86971,
86972,
86973,
86974,
86975,
86976,
86977,
86978,
86979,
86980,
86981,
86982,
86983,
86984,
86985,
86986,
86987,
86988,
86989,
86996,SI:7
86997,
86998,
86999,
87000,
87001,
87002,
87003,
87004,
87005,
87006,
87007,
87008,
87009,
87010,The Deathbringer
87011,
87013,The King's Fang
87014,
87015,The Lightbreaker
87016,
87017,
87018,Default
87019,
87020,
87028,Felbeast Dens
87029,
87030,
87031,Felbeast Dens
87032,
87033,
87034,
87035,Su'esh's Lair
87036,
87037,
87038,
87039,
87040,
87041,
87043,
87044,
87045,
87061,
87062,
87063,
87064,Falanaar Tunnels
87065,Falanaar Tunnels
87066,Falanaar Tunnels
87067,Falanaar Tunnels
87068,Temple of Fal'adora
87069,Temple of Fal'adora
87070,Falanaar
87071,Temple of Fal'adora
87072,Temple of Fal'adora
87073,Temple of Fal'adora
87074,Shattered Locus
