ID,Description_lang
338524,Zul followers slain
338525,Zeb'ahari villagers rescued
338536,Dark Iron dwarves slain
338537,Nightborne or Zandalari slain
338565,Mysterious Spores collected
338573,
338590,
338609,Defeat Fizzie Sparkwhistle
338611,
338615,
338616,
338668,Butchie slain
338669,Defeat Michael Skarn
338670,"Vog'rish, the Ascended slain"
338674,
338675,
338681,
338684,Rally Bigbombs slain
338692,Mogul Razdunk slain
338694,Mogul Razdunk slain
338696,Mogul Razdunk slain
338722,
338724,
338726,
338735,
338736,Entranced Sentinel rescued
338742,
338743,Entranced Grunt rescued
338751,
338752,Defeat Ellie Vern
338773,
338779,
338790,
338791,
338793,
338794,Defeat Leana Darkwind
338798,
338799,
338800,
338801,
338802,
338803,
338804,
338806,
338808,
338810,
338812,
338813,
338814,
338816,
338818,
338819,
338820,
338821,
338822,
338823,
338824,
338825,
338826,
338827,
338828,
338829,
338830,
338831,
338832,
338834,
338836,
338838,
338840,
338842,
338843,
338844,
338845,
338846,
338847,
338848,
338850,
338852,
338854,
338856,
338858,
338860,
338861,
338862,
338863,
338864,
338865,
338866,
338867,
338869,
338871,
338873,
338875,
338877,
338879,
338881,
338882,
338883,
338884,
338885,
338886,
338887,
338888,
338889,
338890,
338892,
338894,
338897,
338898,
338899,
338900,
338901,
338902,
338904,
338906,
338908,
338910,
338912,
338914,
338915,
338916,
338917,
338918,
338920,
338922,
338924,
338926,
338927,
338928,
338929,
338931,
338933,
338935,
338937,Faithless attackers slain
338950,Defeat Kwint
338957,
338988,
339011,
339022,Dread Captain Vandegrim slain
339023,Harlan Sweete slain
339024,Defeat Chitara
339027,Veteran Man O' War slain
339028,Harlan Sweete slain
339030,
339033,Pieces of Eight collected
339034,Harlan Sweete slain
339035,
339046,
339047,
339066,Defeat Delia Hanako
339072,
339117,Parasites removed
339122,
339123,
339126,
339127,
339250,
339661,Crates sealed
339666,Defeat Burly
339679,
339680,
339682,Defeat Lozu
339687,
339688,
339692,
339699,Wendigo slain
339700,Horde Scouts freed
339717,Grimestone waylaid
339718,
339719,
339720,
339721,
339722,
339734,Speak with Eaglemaster Dawnhorn
339741,
339742,
339745,
339746,
339752,Defend Daelin's Gate
339753,
339754,
339755,
339756,
339761,Rescue Civilians
339762,
339771,Collect Azerite Caches
339772,
339774,
339776,
339784,Horde Heroes slain
339785,
339786,Defeat Bloodtusk
339789,Alliance Heroes slain
339790,
339828,Zalamar Disrupted
339829,
339830,
339831,
339832,
339858,
339859,
339860,
339867,Ship crew slain
339928,Ride the Gryphon
339929,Horde forces slain
339937,Use the Lectric Frequency Modulator
339938,Feed lashers to the ranishu
339939,
339940,
339941,
339943,Defeat Grady Prett
339947,
339948,
339959,Forsaken Blight Thrower destroyed
339987,Defeat Korval Darkbeard
339990,Abyss Idol destroyed
339991,Corrupted Wildlife slain
340006,
340007,
340045,
340049,
340072,
340078,
340090,
340094,Defeat Keeyo
340099,Defeat Sizzik
340104,
340110,
340111,
340112,
340114,
340116,
340118,
340126,Defeat Spineleaf
340130,
340131,Stormsong blockaders routed
340133,
340141,Azerite recovered
340142,Elite kill credit
340143,Lieutenant Kill Credit
340144,Normal Credit
340145,Minus Mob Kill Credit
340146,
340147,
340148,Azerite recovered
340149,Elite kill credit
340150,Lieutenant Kill Credit
340151,Normal Credit
340152,Minus Mob Kill Credit
340153,
340154,
340155,Azerite recovered
340156,Elite kill credit
340157,Lieutenant Kill Credit
340158,Normal Credit
340159,Minus Mob Kill Credit
340160,
340161,
340162,Azerite recovered
340163,Elite kill credit
340164,Lieutenant Kill Credit
340165,Normal Credit
340166,Minus Mob Kill Credit
340167,
340168,
340171,Azerite recovered
340172,Elite kill credit
340173,Lieutenant Kill Credit
340174,Normal Credit
340175,Minus Mob Kill Credit
340176,
340177,
340181,Defeat Kusa
340183,
340184,
340185,
340187,
340189,
340191,
340193,
340195,Find the missing operatives
340198,Hold out against Horde forces
340199,
340201,
340203,
340204,Treated Shipwood burned
340207,Night Elf forces defeated
340208,Glaive Throwers burned
340210,Azeroth wounds healed
340219,Fey Dragon mounted
340220,Horde Units Slain
340221,Demolishers Destroyed
340227,
340229,
340231,Bee Pheromones collected
340232,
340233,Defeat Karaga
340236,Druids dispatched
340238,
340246,
340247,
340248,
340249,
340250,
340251,
340252,
340254,Monstrous Shredder defeated
340256,
340259,Use the Goblin Hellion
340260,
340263,Speak with Tree of Life
340264,Horde Enemies slain
340265,Defeat Talia Sparkbrow
340269,
340270,
340297,Souls recovered
340298,Anchor of Binding destroyed
340303,Plague Barrel Sack
340304,Stormsong forces slain
340305,Western Shrine plagued
340306,Northern Shrine plagued
340308,Eastern Shrine plagued
340309,Defeat Jammer
340310,Defeat Zujai
340312,
340318,
340330,Abyssal Beacon
340331,Southern Grasp dispelled
340332,Western Grasp dispelled
340333,Eastern Grasp dispelled
340334,Assembly forces slain
340359,Talk to Marie Davenport
340361,
340405,Bug Zapper collected
340406,
340407,
340422,
340423,Assembly forces slain
340435,Briarback quilboar slain
340437,Briarback quilboar slain
340438,Speak to Shepherd Milbrooke
340439,
340453,
340454,
340469,
340470,
340473,Tidal Kris
340474,K'thir slain
340485,Rituals disrupted
340493,Bundle of Dynamite collected
340495,
340497,
340499,
340501,
340506,Tidal Kris
340507,K'thir slain
340508,Rituals disrupted
340510,Welding Torch collected
340512,
340520,Lumber Pile burned
340521,Cleanse Sagehold
340522,
340523,
340524,
340525,
340559,Cleanse Sagehold
340560,
340561,
340562,
340563,
340568,War Camp defended
340570,War Camp assaulted
340574,Pilot Prototype Shredder MK-03
340578,Abyssal forces slain
340579,
340588,Abyssal forces slain
340589,
340591,Horde Soldiers slain
340622,Southern Anchor empowered
340624,Western Anchor empowered
340626,Bilge Rat collected
340633,Eastern Anchor empowered
340634,Fulminous Squall contained
340667,Ashvane Company Worker slain
340674,
340682,
340683,
340684,
340685,
340688,Delay the foundry production
340689,
340690,
340691,
340700,
340701,
340708,
340709,
340710,
340711,
340712,
340717,Siege Tower burned
340746,
340780,Sources of corruption cleansed
340787,Stolen Supplies retrieved
340788,Cave 1 cleared
340789,Cave 2 cleared
340790,Cave 3 cleared
340791,Cave 4 cleared
340792,Cave 5 cleared
340799,Drowned Icons cleansed
340800,Cave 1 Cleared
340801,Cave 2 Cleared
340802,Cave 3 Cleared
340803,Cave 4 cleared
340804,Cave 5 cleared
340835,
340845,Pirates Bombed
340878,Goblin Treasure Thieves
340919,Talk to the Penguing Sledding Barker
340920,Ride the pengling to the goal
340923,Talk to the Pengling Sledding Barker
340924,Ride the pengling to the goal
340933,Pirates Bombed
341017,
341020,
341021,Blooming Star Moss Gathered
341022,Blooming Siren's Sting Gathered
341023,Winter's Kiss Cluster
341024,
341030,
341032,
341034,Blooming Star Moss Gathered
341036,Blooming Siren's Sting Gathered
341038,Winter's Kiss Cluster Gathered
341040,
341042,
341044,
341046,Blooming Star Moss Gathered
341048,Blooming Siren's Sting Gathered
341050,Winter's Kiss Cluster Gathered
341052,
341054,
341056,
341058,Blooming Star Moss Gathered
341060,Blooming Siren's Sting Gathered
341062,
341063,Akunda's Bite Cluster
341066,
341068,
341070,Blooming Star Moss Gathered
341072,Blooming Siren's Sting Gathered
341074,
341076,
341078,
341080,Blooming Star Moss Gathered
341082,Blooming Siren's Sting Gathered
341084,
341087,
341094,
341095,
341096,
341097,
341098,
341099,
341100,
341101,
341111,Ruins of Mathystra protected
341113,Ruins of Mathystra controlled
341115,
341117,
341119,
341121,
341123,
341125,
341127,
341129,
341131,
341137,
341138,
341139,
341142,
341143,
341145,
341147,
341155,
341156,
341161,
341162,
341167,
341168,
341169,
341173,
341176,Mount Cooper
341177,Score 300 Points
341181,
341191,
341194,
341206,Restore the Avatar of Sethraliss
341212,Cave 1 cleared
341213,Cave 2 cleared
341214,Cave 3 cleared
341215,Cave 4 cleared
341216,Cave 5 cleared
341226,
341228,
341241,Sources of corruption cleansed
341242,Cave 1 cleared
341243,Cave 2 cleared
341244,Cave 3 cleared
341245,Cave 4 cleared
341246,Cave 5 cleared
341253,Drowned Icons cleansed
341254,Cave 1 Cleared
341255,Cave 2 Cleared
341256,Cave 3 Cleared
341257,Cave 4 cleared
341258,Cave 5 cleared
341265,Stolen Supplies retrieved
341266,Cave 1 cleared
341267,Cave 2 cleared
341268,Cave 3 cleared
341269,Cave 4 cleared
341270,Cave 5 cleared
341272,Mount Cooper
341325,Disrupt the trogg attack
341326,
341327,
341355,
341366,
341410,
341423,
341431,
341435,
341439,
341441,
341446,Admiral's Elite Guard captured
341450,
341479,Frenzied Wisp extinguished
341481,Frenzied Wisp calmed
341493,Kaldorei forces slain
341538,Darnassian Archer healed
341539,Horde occupiers slain
341548,Lunar Wards destroyed
341549,Darnassian reinforcements slain
341581,Azerite Powder Keg detonated
341582,Horde occupiers slain
341600,
341640,Azerite Powder Keg claimed
341641,Alliance defenders slain
341669,
341671,
341673,
341678,
341681,Sentinel escort slain
341687,
341693,
341694,
341695,
341696,
341700,
341704,
341707,Fishing Rod reeled in
341710,Slay Heartsbane minions
341712,Lost Supplies
341714,
341719,Heartsbane minions slain
341720,
341721,
341722,
341724,
341727,Bloody Banner burned
341728,Bloody Banners burned
341732,
341754,
341756,
341772,
341806,Help the Juvenile Turtles Reach the Ocean
341808,Help the Juvenile Turtles Reach the Ocean
341810,Help the Juvenile Turtles Reach the Ocean
341812,Help the Juvenile Turtles Reach the Ocean
341814,Help the Juvenile Turtles Reach the Ocean
341816,Help the Juvenile Turtles Reach the Ocean
341818,Complete Collector Kojo's Shell Game
341820,Complete Collector Kojo's Shell Game
341822,Complete Collector Kojo's Shell Game
341824,Complete Collector Kojo's Shell Game
341826,Complete Collector Kojo's Shell Game
341828,Complete Collector Kojo's Shell Game
341830,Guide Loh to the Goal
341833,Guide Loh to the Goal
341835,Guide Loh to the Goal
341836,Guide Loh to the Goal
341838,Guide Loh to the Goal
341840,Guide Loh to the Goal
341866,
341870,
341871,
341872,
341877,
341878,
341879,
341880,
341885,
341886,
341887,
341888,
341893,
341894,
341895,
341896,
341901,
341902,
341903,
341904,
341909,
341910,
341911,
341912,
341914,Southern Anchor empowered
341918,Western Anchor empowered
341919,Eastern Anchor empowered
341920,Fulminous Squall contained
342020,Grizzek's Rocket Hop obtained
342022,Siege Cannon hidden
342037,Siege Cannons destroyed
342039,West Zeppelin destroyed
342041,South Zeppelin destroyed
342043,West Zeppelin
342079,South Zeppelin
342081,
342083,
342089,
342092,Alliance Supplies recovered
342093,Alliance Supplies burned
342117,Alliance Prisoners freed
342119,Speak with a Shadow Hunter Scout
342125,
342127,
342129,
342130,
342142,Wounded Grunts bandaged
342144,Honorbound soldiers slain
342147,
342159,Bot Scrambler obtained
342160,Siege Shredders scrambled
342172,Alliance soldiers slain
342185,Crawler Mines scrambled
342191,
342193,Blight Barrels destroyed
342195,Use the Siege Cannon
342198,Boralus Defenders slain
342199,Buildings destroyed
342211,Horde soldiers slain
342227,Stacks of Blight Barrels destroyed
342233,Horde Soldiers slain
342239,Alliance Soldiers slain
342249,Travel through the Horde Incursion Portal
342250,Horde invaders slain
342252,Rusty Seafinch recruited
342256,Darkspear ballistae destroyed
342258,
342259,
342260,
342274,Zandalari ballistae destroyed
342278,Stack 1
342280,Repel the naga invaders
352691,
352707,Captives freed
352711,War supplies destroyed
352715,Banners removed
352726,
352730,
352741,Acquire transport from Paratrooper Jacobs
352743,Crawler parts collected
352749,Use remote mine controls
352750,Alliance bunker destroyed
352753,
352754,
352755,
352758,
352761,Stack 2
352762,Stack 3
352782,Pick up Hide-No-More 2000
352806,
352807,
352808,
352810,Alliance saboteurs slain
352813,North Teleporter scrambled
352845,Russel the Bard recruited
352847,Flynn Fairwind recruited
352849,Leeroy Jenkins recruited
352854,
352857,Azerite shipment secured
352862,
352868,Erma Milforth recruited
352904,
352912,
352915,Talk to Boatswain Mace
352916,Alliance supply chain disrupted
352918,Hades Prescott recruited
352922,Banner - Pick Up
352927,Horde soldiers slain
352931,Wounded Grunts bandaged
352932,Alliance soldiers slain
352955,Use the cargo rope to board the airship
385185,
385186,Alliance soldiers slain
385187,
385188,Horde soldiers slain
385190,
385192,
385239,Repel the naga invaders
385240,Rescue prisoners
385241,Banners removed
385242,Supplies Destroyed
385243,
385244,
385245,
385297,Repel the naga invaders
385298,Prisoners freed
385299,War supplies destroyed
385300,
385301,
385302,
385303,
385337,Repel the naga invaders
385338,Captives freed
385346,Banners removed
385348,
385349,
385354,Speak with a Shadow Hunter Scout
385376,
385377,
385380,
385381,
385388,
385389,
385392,
385393,
385396,
385397,
385400,
385401,
385404,
385405,
385408,
385409,
385412,
385413,
385416,
385417,
385419,
385421,
385423,
385425,Guardian Rescued
385437,Engines destroyed
385451,Repel the naga invaders
385452,Prisoners freed
385453,Banners removed
385454,War supplies destroyed
385455,
385456,
385457,
385534,Speak with a Shadow Hunter Scout
385540,Speak with an SI:7 Infiltrator
385544,
385546,Speak with an SI:7 Infiltrator
385552,Speak with an SI:7 Infiltrator
385580,
385582,Alliance soldiers slain
385689,
385721,
385734,
385748,Nazmir Battleplans stolen
385758,Banner - Use
385759,Banner - Buff Pirate
385760,Destroy Supplies
385814,Repel the naga invaders
385815,Captives freed
385834,War supplies destroyed
385835,Banners removed
385841,
385842,
385843,
385845,
385847,
385958,Repel the naga invaders
385959,
385960,
385961,
385962,
385963,
385964,
386025,
386029,
386055,
386087,
386161,
386264,
386266,Augustus Hawks recruited
386268,
386297,Gallywix's Getaway Pack obtained
386315,BOOM-O-MATIC 9000 obtained
386317,Spy Gear collected
386321,SI:7 Scouts slain
386322,Win 1 Island Expedition
386323,Win 1 Island Expedition
386340,
386380,Grizzek's Rocket Hop obtained
386386,West Zeppelin destroyed
386388,East Zeppelin destroyed
386391,
386392,
386394,Siege Cannon destroyed
386396,
386406,
386407,
386409,
386427,
386437,Bot Scrambler obtained
386438,Siege Shredders destroyed
386439,Crawler Mines destroyed
386448,Crawler parts collected
386449,Use remote mine controls
386450,Ace Steam Tank destroyed
386453,
386566,
386584,
386592,Acquire Azerite
386593,
386594,
386598,Acquire Azerite
386599,
386600,
386610,Repel the naga invaders
386611,
386612,
386613,
386614,
386615,
386616,
386627,Target slain
386629,Target slain
386631,Target slain
386633,Target slain
386646,
386647,
386663,Target slain
386676,
386677,Alliance soldiers slain
386678,
386679,Horde soldiers slain
386696,
386722,Target slain
386726,Free Prisoner
386732,South Teleporter scrambled
386744,Power Control disabled
386751,
386761,Repel the naga invaders
386762,
386763,
386764,
386765,
386766,
386767,
386769,Gallywix's Getaway Pack obtained
386776,
386783,Alkalescent Salt collected
386784,Give Salts to Binny
386785,Alkalescent Salt collected
386786,Give Salts to Blixthraz
386790,Alliance Mortar destroyed
386796,
386797,
386798,
386804,Alliance Mortar destroyed
386805,Periodic Fire
386807,Gyro Fuel supplies destroyed
386831,Horde invaders slain
386832,Ballistae destroyed
386864,Repel the naga invaders
386865,
386866,
386868,Alliance Gyrocopters repelled
386871,
386872,
386876,
386877,
386878,
386881,X-52 Delevitator obtained
386882,Pterrordax repelled
386926,Blackpowder Ore collected
386928,
386941,
387089,
387090,
387114,Alliance Invocation interrupted
387117,Talk to Nisha
387118,Voldunai protected
387120,Alliance Gyrocopter shot
387125,
387138,
387151,
387160,
387196,
387211,Acquire Azerite
387212,
387213,
387217,Acquire Azerite
387218,
387219,
387245,Highborne spirit slain
387246,Highborne relic destroyed
387247,
387249,Wounded Infantrymen bandaged
387250,Horde soldiers slain
387251,Alliance soldiers slain
387260,
387278,Gilnean invaders slain
387279,Worgen Explosives defused
387280,Gilnean boats scuttled
387284,Greymist murlocs slain
387285,
387292,Escort the Iron Hauler
387293,
387294,
387299,Stop the Twilight's Hammer
387300,
387301,
387302,
387308,Loose Mana absorbed
387309,
387310,
387311,
387312,
387314,
387342,Loose Mana absorbed
387343,
387344,
387345,
387346,
387351,Cranky repaired
387352,Winona repaired
387353,Roscoe repaired
387355,
387359,Escort the Caravan Kodo
387360,
387361,
387363,Killzit repaired
387366,Boomer repaired
387369,Despoil Teller Farm
387371,Cleanse Teller Farm
387372,Horde Soldiers slain
387375,
387383,Repel the Darkscale Naga
387384,
387385,
387386,
387387,
387388,
387389,
387390,Detheca slain
387392,Crawler Mines repaired
387394,Use the Remote Mine Controls
387396,Danielle slain
387398,Delilah slain
387407,
387410,Forsaken Harvester rescued
387413,Coursing Tidesurger summoned
387417,Azerite War Machine destroyed
387421,Obstacle 1
387423,
387425,Alliance Soldiers burned
387427,Horde Soldiers burned
387428,
387433,Command a Peon
387434,Supply Crates returned to Old Stompoco
387438,
387439,
387440,Slain Grunt corpses
387451,Kaldorei intruders slain
387452,Treant Sapling burned
387459,
387460,
387462,
387463,
387464,
387467,Command a Burly Deckhand
387468,Supply Crates returned to the Hardiron
387475,
387483,Exterminate the Greymist
387484,
387485,
387486,
387487,
387488,
387489,
387505,Sin'dorei forces slain
387507,
387525,
387526,
387529,Blightcaller's Solitude blighted
387530,Forsaken forces slain
387531,Ancient of War blighted
387532,Alliance invaders slain
387533,
387550,Speak to Bolk Loosefeet
387551,Fuel tank filled
387555,
387559,Alliance Soldiers slain
387565,Horde Soldiers slain
387569,Spy Gear collected
387571,
387573,
387575,
387577,
387579,
387581,
387583,
387585,
387587,
387589,
387591,
387593,
387595,
387597,
387599,
387600,
387602,
387604,Everburning Fuel
387605,
387617,
387619,
387621,
387623,
387625,
387627,
387629,
387631,
387633,
387635,
387637,
387639,
387641,
387648,
387659,Pick Up Banner
387660,Use Banner
387661,Inspire Voldunai
387662,Extinguish Fires
387663,Free Prisoners
387664,Kill Alliance Small
387665,Kill Medium Alliance
387666,Kill Large Alliance
387691,
387699,
387701,
387703,
387705,
387707,
387709,
387711,
387713,
387715,
387717,
387719,
387721,
387723,
387725,
387727,
387729,
387731,
387733,
387735,
387737,
387739,
387741,
387743,
387745,
387747,
387749,
387750,
387761,Enter the Burninator Mark V
387762,Kaldorei defender slain
387764,Elementals slain
387766,Vengeful Ghosts slain
387768,League of Arathor slain
387770,Boulderfist clan ogres slain
387772,Syndicate members slain
387774,Witherbark tribe trolls slain
387776,Defilers slain
387778,Elementals slain
387780,Vengeful Ghosts slain
387782,Boulderfist clan ogres
387784,Syndicate members slain
387786,Witherbark tribe trolls slain
387788,Darkshore Pine burned
387797,
387800,
387825,
387827,
387829,Azerite shipment secured
387832,
387845,
387853,Pilot the Goblin Hellion
387854,Drive back the Kaldorei Reinforcements
387855,
387856,
387857,
387858,
387859,
387866,Enter the Mole Machine
387867,Aleforged Warbringer activated
387868,
387869,
387871,Mag'har forces slain
387876,
387910,Azerite shipment secured
387913,Pick up Hide-No-More 2000
387914,Horde saboteurs slain
387915,
387916,
387917,Azerite shipment secured
387919,
387920,
387921,Highborne spirit slain
387922,
387923,Greymist murlocs slain
387924,
387926,
387931,Obstacle 2
387932,Obstacle 3
387933,Stop the Twilight's Hammer
387934,
387935,
387936,
387937,
387938,Repel the Darkscale Naga
387939,
387940,
387941,
387942,
387943,
387944,
387945,Gilnean Laborer rescued
387946,Goblin intruders slain
387947,Trapped animal freed
387951,
387952,Soul Gem broken
387954,Exterminate the Greymist
387955,
387956,
387957,
387958,
387959,
387960,
387961,
387965,Speak to Thildink Flickercraft
387966,Fuel tank filled
387967,Everburning Fuel
387968,
387969,
387970,Azerite shipment secured
387974,Obstacle 4
387979,
387981,Obstacle Gebish
387983,Speak to Kaz the Shrieker
387985,
387987,Hide Gebish
387988,
387991,Use Mask of Endless Doom
387992,Arom's Stand defenses breached
387993,
388001,Unit (No Collision)
388002,Bulwarks
388003,Cannons
388004,Barrier Destroyed
388005,Barrier 1 Destroyed
388010,
388011,
388012,
388017,
388018,Dark Iron Mole Machine destroyed
388020,Alliance forces slain
388023,
388024,
388032,
388033,
388040,Cripple the Shatterspear Offensive
388041,
388042,
388043,
388044,
388045,
388048,
388065,
388081,Report to Gonk in Warbeast Kraal
388095,Void Elf Heads collected
388096,
388097,
388100,Barrier 2
388101,Barrier 3
388103,Barrier 4
388114,Report to Magister Umbric in the Feeding Grounds
388115,
388123,Commander Dunuura doomed
388125,
388139,
388147,
388159,Man the Dread Ballista
388160,Drive back the Kaldorei Fleet
388161,
388162,
388163,
388165,
388187,Kor'gar forces slain
388188,Furbolgs freed
388190,Ride with the Ancient Protector
388195,
388196,
388199,
388200,
388201,
388210,Talk with Sandwalker Vaakara
388221,Transported Supplies destroyed
388222,Hired vulpera scared off
388226,
388227,Grizzek's Rocket Hop obtained
388228,
388229,
388230,
388231,
388235,
388236,
388237,
388238,
388239,
388250,
388251,
388252,
388253,
388254,
388255,
388257,
388258,
388259,
388260,
388261,
388262,
388263,
388264,
388265,
388266,
388267,
388268,
388269,
388270,
388271,
388272,
388273,
388274,
388275,
388276,
388277,
388278,
388279,
388280,
388281,
388282,
388283,
388284,
388285,
388286,
388287,
388288,
388289,
388290,
388291,Alliance Supplies retrieved
388308,
388309,
388310,Blackwood furbolgs slain
388340,Ride the 7th Legion Gyrocopter to the Horde airship
388349,
388350,Man the Glaive Thrower
388351,Drive back the Forsaken Fleet
388352,
388353,
388354,
388355,
388367,
388369,Goblin mine operators slain
388370,Goblin Miner destroyed
388371,Goblin Heavy Borer sabotaged
388372,Ride the Kaldorei Hippogryph
388373,Shatterpear trolls slain
388381,Escape the airship
388382,Escape the airship
388386,
388392,
388393,
388394,
388408,
388409,
388410,
388411,
388573,
388897,Speak to Scrollsage Nola
388898,Stop Juvenile Turtles From Reaching the Ocean
388978,Speak to Scrollsage Nola
388979,Complete the Tracing Challenge
388997,Speak to Scrollsage Nola
388998,Stop Juvenile Turtles From Reaching the Ocean
388999,Speak to Scrollsage Nola
389000,Stop Juvenile Turtles From Reaching the Ocean
389001,Speak to Scrollsage Nola
389002,Stop Juvenile Turtles From Reaching the Ocean
389003,Speak to Scrollsage Nola
389004,Stop Juvenile Turtles From Reaching the Ocean
389005,Speak to Scrollsage Nola
389006,Stop Juvenile Turtles From Reaching the Ocean
389026,Speak to Scrollsage Nola
389027,Complete the Tracing Challenge
389028,Speak to Scrollsage Nola
389029,Complete the Tracing Challenge
389030,Speak to Scrollsage Nola
389031,Complete the Tracing Challenge
389032,Speak to Scrollsage Nola
389033,Complete the Tracing Challenge
389034,Speak to Scrollsage Nola
389035,Complete the Tracing Challenge
389050,Drive back the Amathet
389057,
389059,
389060,
389061,
389062,
389063,
389186,
389187,
389188,
389189,
389190,
389191,
389192,
389193,
389194,
389195,
389285,
389373,War Supplies destroyed
389447,Vision of Stormwind completed
389470,
389480,
389593,
389594,
389829,Kil'karrok makrura slain
389830,
389837,
389839,
389841,
389843,
389845,
389847,
389849,
389851,
389853,
389855,
389857,
389859,
389861,
389863,
389865,
389886,Complete activities in Mechagon
389887,
389978,Naga forces broken
389979,
389982,Choose a Water Lord
389986,
390003,
390035,Naga waves defeated
390042,Green runes destroyed
390044,Tadpole Collectors destroyed
390047,Theronar fed
390048,
390049,
390051,Orange runes destroyed
390055,Red runes destroyed
390057,Yellow runes destroyed
390059,Purple runes destroyed
390061,Blue runes destroyed
390062,Yellow runes destroyed
390063,Red runes destroyed
390064,Purple runes destroyed
390065,Orange runes destroyed
390066,Green runes destroyed
390067,Blue runes destroyed
390068,Blue runes destroyed
390069,Green runes destroyed
390070,Orange runes destroyed
390071,Purple runes destroyed
390072,Red runes destroyed
390073,Yellow runes destroyed
390076,Void-touched Egg transported
390077,Uncross the ley lines to unlock the chest
390078,Uncross the ley lines to unlock the chest
390079,Uncross the ley lines to unlock the chest
390081,Ride Theronar
390092,
390099,Steam Fissures plugged
390109,Ride the Reinforced Warshell
390117,
390119,Zanj'ir naga shellbliterated
390126,Clear Nazjatar of the opposing faction and slay Players
390127,
390128,
390129,
390135,
390148,
390152,
390153,
390154,
390155,
390160,Cleanse N'Zoth's corruption
390161,
390162,
390163,
390164,
390165,
390166,
390167,
390168,
390169,
390170,Large Treasure
390179,Murky's Egg entered
390180,Snapdragons slain
390181,
390192,
390193,
390194,
390195,
390196,
390281,Tickles saved
390292,Rare Enemies slain in Mechagon
390315,Mechanized Chests opened in Mechagon
390322,Rare Enemies slain in Mechagon
390376,
390377,
390380,
390381,
390411,
390413,
390414,
390555,Drive back the Aqir
390556,
390557,
390558,
390559,
390560,
390561,
390562,
390563,
390564,
390565,
390567,
390730,Defeat Prince Wiggletail
390732,Defeat Chomp
390734,Defeat Silence
390736,Defeat Shadowspike Lurker
390738,Defeat Pearlhusk Crawler
390740,Defeat Elderspawn of Nalaada
390742,Defeat Ravenous Scalespawn
390744,Defeat Mindshackle
390746,Defeat Kelpstone
390748,Defeat Voltgorger
390750,Defeat Frenzied Knifefang
390752,Defeat the Giant Opaline Conch
390754,Defeat Gnomefeaster
390756,Defeat Sputtertube
390758,Defeat Goldenbot XD
390760,Defeat Creakclank
390762,Defeat CK-9 Micro-Oppression Unit
390764,Defeat Unit 35
390766,Defeat Unit 6
390768,Defeat Unit 17
391184,
391256,
391341,
391342,
391343,
391345,
391347,
391349,
391351,
391355,
391356,
391357,
391358,
391359,
391361,
391363,
391365,
391367,
391369,
391371,
391372,
391373,
391374,
391379,
391381,
391383,
391385,
391451,Defeat Ezra Grimm
391484,
391553,Push back the mogu forces
391554,
391555,
391556,
391557,
391558,
391559,
391560,
391561,
391562,
391563,
391575,
391595,
391596,
391597,
391600,
391601,
391602,
391603,
391617,
391618,
391643,
391644,
391645,
391646,
391719,
391744,
391763,
391764,
391766,
391767,
391770,
391777,
391781,
391782,
391783,
391785,
391787,
391815,Drive back N'Zoth's Forces
391816,
391817,
391818,
391819,
391820,
391821,
391822,
391823,
391824,
391825,
391826,
391839,
391857,
391870,
391873,
391878,
391901,Artillery defended
391908,
391911,
391922,
391927,
391928,
391930,
391937,Halls of Atonement purged
391963,
391964,
391966,
391967,
391999,
392010,
392011,
392012,
392013,
392019,
392045,
392085,
392088,Speak with Captain Hadan
392089,
392141,
392147,Stalker's Lodge assaulted
392148,
392149,Naga Forces slain
392150,Naga slain
392151,
392154,
392157,Battle the Bloodfin
392158,
392159,
392160,
392163,
392164,
392167,Naga Forces slain
392168,
392169,
392170,
392171,
392172,
392173,
392174,
392175,
392279,
392281,
392282,
392305,
392306,
392362,
392401,Pyre of the Amalgamated One examined
392414,
392429,Rubble Wreckage demolished
392431,
392432,Noodle cart repaired
392435,
392436,Grab a dredger
392443,
392455,
392464,Grab a dredger
392465,Infested Horror Sap destroyed
392494,
392495,
392541,
392542,
392550,
392561,
392564,
392568,
392569,
392571,
392585,
392586,
392588,
392590,
392594,
392614,Weekly Treasures
392615,Soul Well
392617,
392618,
392631,Blazing Pyrestone
392670,
392676,
392687,
392689,
392691,
392693,
392695,
392697,
392699,
392703,
392779,
392781,
392836,Enemy Troops slain
392895,Cull the mantid swarm
392896,
392897,
392898,
392899,
392900,
392901,
392902,
392903,
392904,
392905,
392922,
392927,
393628,Souls liberated
393643,Dredhollow threats slain
393713,
393733,Neglected Soul retrieved
393734,Ash Ghouls slain
393784,Chains collected
393812,
393813,
393814,
393819,Bony Spindel Insects slain
393820,Injured Scout saved
393855,
393856,
393906,
393907,
393908,
393909,
393911,
393912,
394004,
394005,
394012,
394013,
394014,
394015,
394083,
394084,
394135,
394136,
394142,
394143,
394270,
394278,
394279,
394283,Corpses marked for harvest
394285,
394286,
394289,
394290,
394298,
394299,
394353,Lich Forces Eliminated
394355,
394367,
394368,
394369,
394453,Necrotic Sentries destroyed
394456,Arena opponent slain
394462,
394463,
394464,
394465,
394466,
394467,
394579,
394586,
394587,
394588,
394648,
394649,
394653,
394654,
394656,
394657,
394676,
394677,
394709,
394710,
394722,
394723,
394783,
394874,Defeat Retinus the Seeker
394876,Defeat Aqir Sandcrawler
394878,Defeat Whispers
394880,Defeat Blotto
394882,Defeat K'tiny the Mad
