ID,Failure_description_lang
87186,
87187,
87188,
87189,
87190,
87191,
87192,
87193,
87194,
87200,
87202,
87203,
87205,
87206,
87207,
87208,
87209,
87227,
87228,
87229,
87230,
87231,
87232,
87233,
87234,
87235,
87236,
87237,
87248,
87250,
87254,Reach level $pcMinLevel to continue.
87255,
87256,
87258,
87285,
87294,
87298,
87299,
87300,
87301,
87302,
87303,
87308,
87309,
87317,
87322,
87323,
87329,
87333,
87334,
87335,
87336,
87339,
87340,
87341,
87351,
87359,
87360,
87364,
87365,
87366,
87368,
87369,
87373,
87374,
87376,
87377,
87378,
87379,
87380,
87381,
87382,
87383,
87384,Reach level $pcMinLevel to continue.
87386,
87388,
87389,
87394,Requires that Ve'nari has a Dubious or higher opinion of you.
87395,Requires that Ve'nari has an Apprehensive or higher opinion of you.
87396,Requires that Ve'nari has a Tentative or higher opinion of you.
87397,Requires that Ve'nari has an Ambivalent or higher opinion of you.
87398,Requires that Ve'nari has a Cordial or higher opinion of you.
87399,Requires that Ve'nari has an Appreciative or higher opinion of you.
87403,
87404,
87405,
87406,
87414,
87415,
87417,
87418,
87419,
87420,
87421,
87422,
87423,
87426,
87427,
87430,
87434,
87444,
87445,
87446,
87447,
87451,
87457,
87458,
87459,
87460,
87461,
87470,
87471,
87472,
87481,
87486,
87487,
87488,
87491,
87492,
87495,
87496,Complete Chapter 3 of your Covenant Campaign
87497,Complete Chapter 4 of your Covenant Campaign
87498,Complete Chapter 5 of your Covenant Campaign
87499,Complete Chapter 6 of your Covenant Campaign
87500,Complete Chapter 7 of your Covenant Campaign
87501,Complete Chapter 8 of your Covenant Campaign
87502,Complete Chapter 9 of your Covenant Campaign
87513,
87516,
87520,
87525,
87527,
87528,
87530,
87532,
87535,
87538,
87540,
87541,
87543,
87544,
87548,
87550,
87552,
87555,
87556,
87557,
87558,
87559,
87560,
87561,
87562,
87563,
87564,
87565,
87566,
87572,
87574,
87575,
87588,
87595,You must not be a member of the Night Fae Covenant.
87596,
87597,
87604,
87609,
87613,
87617,
87643,
87646,
87648,You must be at least Honored with the Stitchmasters.
87649,You must be Exalted with the Stitchmasters.
87650,You must be at least Revered with the Stitchmasters.
87657,Requires Renown 10
87658,Requires Renown 10
87659,Requires Renown 10
87660,Requires Renown 10
87661,Requires Renown 12
87662,Requires Renown 12
87663,Requires Renown 12
87664,Requires Renown 12
87665,Requires Renown 16
87666,Requires Renown 16
87667,Requires Renown 16
87668,Requires Renown 16
87669,Requires Renown 19
87670,Requires Renown 19
87671,Requires Renown 19
87672,Requires Renown 19
87673,Requires Renown 21
87674,Requires Renown 21
87675,Requires Renown 21
87676,Requires Renown 21
87689,
87690,
87691,
87692,
87695,
87696,
87697,
87698,
87699,
87700,
87701,
87705,
87706,
87707,
87708,
87709,
87710,
87712,
87714,
87715,
87716,
87717,
87718,
87719,
87720,
87727,
87728,
87729,
87730,
87731,
87732,
87733,
87734,
87735,
87736,
87739,
87741,
87743,
87744,
87747,Ve'nari must regard you Tentatively.
87748,
87751,
87752,
87754,
87757,
87760,
87761,
87762,
87763,
87764,
87765,
87766,
87770,
87771,
87772,
87773,
87774,
87776,
87777,
87781,
87782,
87783,
87784,
87785,
87786,
87787,
87788,
87789,
87790,
87791,
87792,
87793,
87794,
87795,
87796,
87797,
87798,
87799,
87800,
87801,
87802,
87803,
87804,
87805,
87806,
87807,
87808,
87811,
87812,
87813,
87814,
87815,
87816,
87817,
87818,
87820,
87821,
87822,
87823,
87824,
87825,
87826,
87827,
87828,
87829,
87830,Requires Renown 11
87831,
87832,
87833,
87834,
87835,
87836,
87837,Requires Renown 36
87842,Requires Renown 39
87843,Requires Renown 39
87844,Requires Renown 20
87845,Requires Renown 11
87846,Requires Renown 39
87847,Requires Renown 11
87848,Requires Renown 36
87849,Requires Renown 36
87852,Requires Renown 39
87859,
87860,
87861,
87863,
87864,
87869,
87870,
87872,
87873,
87874,
87881,
87885,
87886,
87887,
87888,
87889,
87890,
87891,
87892,
87893,
87894,
87895,
87896,
87897,
87898,
87899,
87900,
87901,
87902,
87903,
87904,
87905,
87906,
87907,
87908,
87909,
87911,
87913,
87914,
87915,
87916,
87917,
87918,
87919,
87921,
87924,
87926,Requires Renown 11
87930,Requires Renown 14
87950,
87951,
87952,
87954,
87955,
87956,
87957,
87958,
87959,
87960,
87961,
87966,
87967,Requires Exalted with the Undying Army.
87968,Requires Exalted with the Wild Hunt.
87969,
87970,
87973,
87976,
87977,
87978,
87980,
87981,
87982,
87983,
87984,
87985,
87987,
87988,
87989,
87990,
87993,
87994,
87995,
87998,
87999,
88000,
88001,
88002,You must be a member of the Kyrian Covenant.
88003,You must be a member of the Necrolord Covenant.
88004,You must be a member of the Night Fae Covenant.
88005,You must be a member of the Venthyr Covenant.
88008,
88013,
88014,
88015,
88016,
88018,
88019,
88020,
88024,
88025,
88026,
88028,
88029,
88033,
88034,
88035,
88036,
88037,
88038,
88039,
88040,
88041,
88044,
88045,
88046,
88047,
88048,
88049,
88050,
88051,
88052,
88053,
88054,
88055,
88056,
88057,
88058,
88059,
88060,
88061,
88062,
88063,
88064,
88065,
88067,
88069,
88070,
88071,PH NEED DESCRIPTION HERE
88074,
88077,
88078,Defeat Boss 3 to unlock this.
88080,
88081,
88082,
88083,
88084,
88085,
88086,
88087,
88088,
88089,
88090,
88091,
88092,
88093,
88094,
88095,
88096,
88097,
88098,
88099,
88100,
88101,
88102,
88103,
88104,
88105,
88106,
88107,
88108,
88109,
88110,
88111,
88112,
88113,
88114,
88115,
88116,
88117,
88123,Requires Exalted with the Ascended.
88130,
88132,
88133,
88134,
88137,
88139,
88142,
88143,
88144,
88145,
88146,
88147,
88148,
88149,
88151,Earn the It's How You Wear It achievement to purchase this weapon appearance.
88152,Earn the Personal Nightmare achievement to purchase this appearance.
88153,Earn the Master of the Path achievement to purchase this appearance.
88154,Earn the All The Colors of the Painbow achievement to purchase this mount.
88155,Earn the Curse of Thirst achievement to purchase this mount.
88156,Earn the Itsy Bitsy Fighters achievement to purchase this pet.
88157,Earn the Itsy Bitsy Fighters achievement to purchase this pet.
88170,
88171,
88172,
88173,
88174,
88175,
88185,Requires Exalted with the Ascended.
88189,
88194,
88195,
88196,
88197,
88198,
88199,
88202,
88209,Earn the Curse of Thirst achievement to purchase this pet.
88212,Earn the Disciple of Humility achievement to purchase this ensemble.
88213,Earn the Learning from the Masters achievement to purchase this mount.
88215,Earn the Disciple of Humility achievement to purchase this cloak.
88219,
88220,
88222,
88227,
88228,
88232,
88233,
88239,
88240,
88241,
88242,
88243,
88244,
88245,"Remove quest if a weekly reset has occurred, as they should be on the normal weekly quests at that point."
88246,"Remove quest if a weekly reset has occurred, as they should be on the normal weekly quests at that point."
88247,"Remove quest if a weekly reset has occurred, as they should be on the normal weekly quests at that point."
88248,"Remove quest if a weekly reset has occurred, as they should be on the normal weekly quests at that point."
88249,
88250,
88254,
88255,
88256,
88257,
88264,
88265,
88266,
88267,
88274,
88275,
88276,
88277,
88278,You must be a member of the Necrolord Covenant.
88280,
88281,
88282,
88283,
88284,
88285,
88288,
88292,
88295,
88296,
88297,
88298,
88299,
88300,
88301,
88302,
88303,
88304,
88305,
88306,
88307,
88312,
88313,
88314,
88315,
88316,
88321,
88336,
88355,
88363,
88365,
88371,
88372,
88373,
88374,
88375,
88376,
88377,
88378,
88379,
88380,
88381,
88382,
88383,
88384,
88385,
88387,
88389,
88390,
88391,
88392,
88393,
88394,
88395,
88396,
88401,
88403,
88415,
88419,
88420,
88425,
88426,
88428,
88430,
88431,
88432,
88437,
88445,
88447,
88449,
88450,
88452,
88453,
88454,
88456,
88457,
88458,
88460,
88463,
88469,
88470,
88479,
88480,
88492,
88493,
88496,
88497,
88498,
88500,
88504,
88508,
88509,
88511,
88512,
88514,
88515,
88516,
88517,
88518,
88519,
88522,
88527,
88529,Requires 3 Conduits added to the Forge of Bonds
88530,
88548,
88549,
88550,
88551,
88553,
88558,
88559,
88561,Requires Renown 5
88562,Requires Renown 5
88563,Requires Renown 5
88564,Requires Renown 5
88565,Requires Renown 8
88566,Requires Renown 8
88567,Requires Renown 8
88568,Requires Renown 8
88572,Ve'nari must regard you with Ambivalence.
88573,Requires Encased Riftwalker Essence.
88574,
88576,
88577,
88579,
88580,
88586,Complete Chapter 1 of your Covenant Campaign
88588,
88590,
88597,
88598,
88599,
88600,
88601,
88602,
88608,
88610,
88626,
88627,
88628,
88629,
88630,
88631,
88632,
88633,
88634,
88639,
88641,
88642,
88643,
88644,
88645,
88646,
88647,
88648,
88649,
88650,
88651,
88652,
88653,
88654,
88655,
88656,
88658,
88659,
88660,
88661,
88662,
88666,
88667,
88668,
88669,
88670,
88672,
88673,
88677,
88679,
88680,
88681,
88682,
88685,
88686,
88687,
88689,You cannot enter this instance while participating in a Timewalking Campaign.
88691,
88693,
88694,
88695,
88696,
88697,
88698,
88699,
88700,
88701,
88702,
88703,
88704,
88705,
88706,
88707,
88708,
88709,
88710,
88712,
88713,
88714,
88715,
88716,
88717,
88719,This book cannot teach you anything at this time.
88722,
88723,
88724,
88727,
88728,
88730,
88732,
88733,
88734,
88735,
88739,
88740,
88742,
88743,
88745,
88746,
88748,
88749,
88751,
88752,
88753,
88755,
88756,
88758,
88759,
88760,
88761,
88763,
88764,
88766,
88767,
88769,
88770,
88772,
88775,
88776,
88778,
88779,
88781,
88782,
88784,
88785,
88787,
88788,
88790,
88791,
88794,
88795,
88797,
88798,
88800,
88801,
88803,
88804,
88807,You must be a member of the Necrolord Covenant.
88808,Requires Renown 7
88809,Requires Renown 22
88810,
88811,
88812,
88813,
88814,
88815,
88816,
88817,
88819,
88822,
88824,
88825,
88827,
88828,
88830,
88831,
88833,
88835,
88836,
88837,
88838,
88842,
88843,
88844,
88846,
88848,
88849,
88850,
88851,
88852,
88853,
88854,
88856,
88857,
88860,
88861,
88862,
88863,
88865,
88866,
88870,
88871,
88873,
88874,
88875,
88876,
88877,
88878,
88879,
88880,
88884,
88885,
88887,
88888,
88889,
88890,
88891,
88892,
88895,
88897,
88898,
88899,
88901,
88902,
88903,
88904,
88906,
88907,
88908,
88909,
88912,
88913,
88915,
88916,
88920,
88921,
88922,
88923,
88924,
88925,
88926,
88928,
88929,
88931,
88932,Reach level $pcMinLevel to continue.
88933,Reach level $pcMinLevel to continue.
88934,
88935,
88941,
88947,
88948,
88949,Reach level $pcMinLevel to continue.
88950,
88951,
88952,
88953,
88954,
88955,
88956,
88957,
88960,
88964,
88965,
88967,
88982,
88983,
88984,
88985,
88986,
88987,
88988,
88989,
88990,
88991,
88992,
88993,
88994,
88997,
88998,
88999,
89005,Requires 4 Anima streams permanently reinforced
89014,
89015,
89016,
89020,
89022,
89023,
89024,
89027,
89028,
89030,
89034,Requires Renown 3
89035,Requires Renown 7
89036,Requires Renown 10
89037,Requires Renown 21
89038,Requires Renown 25
89039,Requires Renown 30
89040,Requires Renown 9
89041,Requires Renown 13
89042,Requires Renown 18
89043,Requires Renown 28
89044,
89045,
89046,
89047,
89048,
89049,
89053,Requires Renown 34
89054,Requires Renown 29
89055,Requires Renown 31
89059,
89060,
89061,
89062,
89063,
89064,
89065,
89066,
89067,
89068,
89069,
89077,
89078,
89081,
89082,
89091,
89094,
89103,
89104,
89105,
89106,
89107,
89108,
89109,
89110,
89111,
89112,
89113,
89114,
89116,
89117,
89118,
89120,
89121,
89122,
89123,
89125,
89127,
89128,
89129,
89130,Reach level $pcMinLevel to continue.
89131,Reach level $pcMinLevel to continue.
89132,
89133,
89134,
89135,
89136,
89137,
89138,
89140,
89142,
89144,
89146,
89147,
89148,
89150,
89152,
89155,
89156,
89158,
89159,
89160,
89161,
89162,
89163,
89164,
89165,
89166,
89167,
89180,
89189,
89190,
89196,
89197,
89198,
89205,
89206,
89207,
89208,
89209,
89212,
89213,
89214,
89218,
89219,
89249,
89251,
89252,
89253,
89265,
89312,
89314,
89319,
89321,
89322,
89323,
89324,
89325,
89327,
89328,
89356,
89360,
89361,
89362,
89363,You must be a member of the Night Fae Covenant.
89364,You must be a member of the Night Fae Covenant.
89398,
89399,
89401,
89402,
89403,
89407,
89408,
89409,
89410,
89412,
89414,
89417,You must be a member of the Night Fae Covenant.
89418,You must be a member of the Night Fae Covenant.
89419,You must be a member of the Night Fae Covenant.
89420,You must be a member of the Night Fae Covenant.
89421,You must be a member of the Night Fae Covenant.
89423,
89424,
89425,
89426,
89427,
89428,
89429,
89430,
89431,
89432,
89433,
89434,
89435,
89436,
89437,
89438,
89439,
89440,
89441,
89442,
89443,
89444,
89445,
89446,
89447,
89448,
89449,
89450,
89451,
89456,
89457,
89459,
89460,
89461,
89462,
89463,
89466,
89467,
89468,
89471,
89472,
89473,
89478,
89479,
89482,
89483,You must be a member of the Venthyr Covenant.
89484,
89485,
89486,
89487,
89488,
89493,
89501,
89502,
89503,
89504,
89505,
89516,
89521,
89522,
89529,
89530,
89531,
89546,
89579,
89583,
89586,
89588,
89589,
89591,
89592,
89601,
89602,
89605,
89618,
89648,
89650,
89651,
89652,
89653,
89654,
89655,
89656,
89657,You must be at least Revered with the Stitchmasters.
89658,
89662,
89674,
89676,
89677,
89678,
89686,
89690,
89691,
89694,
89695,
89696,
89698,
89699,
89700,
89702,
89703,
89704,
89705,
89708,
89712,
89713,
89714,
89715,
89716,
89721,
89722,
89723,
89724,
89725,
89726,
89728,
89729,
89730,
89731,
89732,
89733,
89734,
89736,
89743,
89744,
89763,
89766,
89768,
89770,
89771,
89772,
89773,
89774,
89775,
89776,
89777,
89778,
89779,
89780,
89781,
89782,
89783,
89784,
89786,
89793,
89794,
89795,
89799,
89800,
89803,
89807,
89812,
89813,
89814,
89815,
89817,
89818,
89819,
89821,
89822,
89823,
89828,
89829,
89830,
89831,
89854,
89855,
89867,
89868,
89870,
89872,
89873,
89874,
89875,
89876,
89877,
89878,
89879,
89880,
89883,
89884,
89885,
89887,
89888,
89889,
89890,
89891,
89892,
89893,
89896,
89897,
89898,
89908,"Complete all Shadowlands Season One dungeons at Mythic Level 5 or higher, within the time limit."
89909,"Complete all Shadowlands Season One dungeons at Mythic Level 10 or higher, within the time limit."
89910,"Complete all Shadowlands Season One dungeons at Mythic Level 15 or higher, within the time limit."
89912,
89913,
89914,
89915,
89916,
89917,
89918,
89919,
89920,
89922,
89925,
89926,
89934,
89936,
89946,
89957,
89958,
89959,
89961,
89965,
89966,
89967,
89978,
89981,
89982,
89984,
89985,
89987,
89988,
89989,
89990,
89991,"You must be at least level $pcMinLevel to enter Tazavesh, the Veiled Market on Mythic difficulty."
89992,You must be a member of the Necrolord Covenant.
89993,You must be a member of the Necrolord Covenant.
89994,"Tazavesh, the Veiled Market is not yet available."
89995,You must be a member of the Necrolord Covenant.
90001,
90002,
90022,
90023,
90030,
90033,
90035,
90037,
90059,
90063,
90076,
90080,
90082,
90090,
90091,
90092,
90095,
90097,
90098,
90100,
90101,
90102,
90104,
90120,
90124,
90125,
90126,
90128,
90129,
90130,
90131,
90132,
90133,
90134,
90135,
90142,
90147,
90149,
90150,
90151,
90152,
90153,
90156,
90165,
90166,
90170,
90173,
90174,
90182,
90186,
90201,
90203,
90205,
90206,
90207,
90208,
90222,
90226,
90234,
90235,
90237,
90238,
90241,
90242,
90243,
90247,
90249,
90250,
90251,
90252,
90256,
90260,
90261,
90262,
90263,
90264,
90269,
90272,
90273,
90275,
90276,
90277,
90278,
90280,
90281,You must be level $pcMinLevel to enter.
90282,
90283,
90284,
90285,
90286,
90287,
90288,
90289,
90290,
90291,
90292,
90293,
90294,
90295,
90296,
90297,
90298,
90299,
90311,
90314,
90326,
90339,
90340,
90341,
90342,
90343,
90344,
90345,
90346,
90347,
90348,
90349,
90350,
90370,
90372,
90374,
90388,
90391,
90397,The Sanctum of Domination is not yet available on Normal difficulty.
90398,The Sanctum of Domination is not yet available on Heroic difficulty.
90399,The Sanctum of Domination is not yet available on Mythic difficulty.
90400,
90401,
90402,
90403,
90404,You must be at least level $pcMinLevel to enter the Sanctum of Domination on Normal difficulty.
90405,You must be at least level $pcMinLevel to enter the Sanctum of Domination on Heroic difficulty.
90406,You must be at least level $pcMinLevel to enter the Sanctum of Domination on Mythic difficulty.
90410,
90415,
90416,
90417,
90418,
90419,
90420,
90421,
90422,
90423,
90424,This feature becomes available at level 10.
90425,
90426,
90427,
90428,
90429,
90430,
90431,
90432,
90433,
90440,
90444,Requires Layer 8 complete and rated 4 stars or higher.
90450,
90451,Requires that you have unlocked the 9th layer of Torghast.
90452,
90453,
90454,
90455,Requires Layer 9 complete and rated 4 stars or higher.
90456,Requires Layer 10 complete and rated 4 stars or higher.
90457,Requires Layer 11 complete and rated 4 stars or higher.
90458,
90459,
90460,
90463,
90469,
90472,
90474,
90475,
90477,
90478,
90479,
90480,
90495,
90496,
90497,
90498,
90502,
90504,
90506,
90508,
90509,
90511,
90518,
90529,Requires Friendly reputation with the Death's Advance.
90530,Requires Honored reputation with the Death's Advance.
90531,
90532,Requires Revered reputation with the Death's Advance.
90533,Requires Exalted reputation with the Death's Advance.
90534,
90541,
90542,
90543,
90549,
90550,
90553,
90554,
90556,
90557,
90624,
90629,
90631,
90632,
90633,
90634,
90635,
90636,
90637,
90639,
90640,
90641,
90644,
90645,
90646,
90647,
90648,
90649,
90651,
90652,
90655,
90656,
90658,
90659,
90662,
90671,
90672,
90676,
90681,
90682,
90685,
90691,
90713,
90717,
90719,
90722,
90727,
90729,
90730,
90731,
90732,
90733,
90734,
90735,
90736,
90737,
90738,
90739,
90740,
90742,
90743,
90744,
90745,
90746,
90747,
90749,
90751,
90752,
90754,
90766,
90768,
90780,
90783,
90786,
90788,
90789,
90791,
90792,
90794,
90795,
90796,
90797,
90798,
90799,
90801,
90802,
90804,
90806,
90811,
90812,
90813,
90816,
90817,
90819,
90820,
90821,
90822,
90823,
90824,
90825,
90835,
90836,
90844,
90845,
90849,
90853,
90862,
90863,
90864,
90866,
90868,
90869,
90870,
90871,
90872,
90880,
90882,
90893,
90894,
90898,
90902,
90903,
90907,
90908,
90909,
90912,
90913,
90914,
90915,
90916,
90917,
90918,
90919,
90920,
90921,
90924,
90925,
90930,Requires 100 total Tower Knowledge spent
90934,
90935,
90937,
90938,
90939,
90940,
90948,
90949,
90950,
90951,
90953,
90955,
90959,
90960,
90981,
90983,
90986,
90988,
90989,
90999,
91001,
91002,
91003,
91004,
91005,
91006,
91007,
91008,
91009,
91010,
91019,
91020,
91022,
91023,
91024,
91025,
91029,
91030,
91031,
91032,
91033,
91035,Requires Renown 42
91036,
91037,
91038,Requires Renown 46
91039,
91041,Requires Renown 58
91042,
91043,Requires Renown 61
91044,Requires Renown 61
91045,Requires Renown 61
91046,Requires Renown 61
91047,Requires Renown 61
91048,
91049,Requires Renown 65
91050,
91052,
91063,
91064,
91066,
91071,
91073,
91076,
91079,
91080,
91082,
91085,
91087,Granted at Renown 48 with your covenant.
91088,Granted at Renown 48 with your covenant.
91090,
91092,
91093,
91095,
91096,Granted at Renown 48 with your covenant.
91097,Granted at Renown 48 with your covenant.
91098,
91102,Granted at Renown 48 with your covenant.
91106,
91107,
91108,
91109,
91112,Granted at Renown 48 with your covenant.
91113,
91123,Granted at Renown 48 with your covenant.
91124,Granted at Renown 48 with your covenant.
91125,Requires 250 total Tower Knowledge spent
91126,Requires 500 total Tower Knowledge spent
91127,"Requires 1,000 total Tower Knowledge spent"
91128,"Requires 2,000 total Tower Knowledge spent"
91129,"Requires 5,000 total Tower Knowledge spent"
91139,Granted at Renown 48 with your covenant.
91140,
91145,
91146,
91147,
91148,
91149,
91150,
91151,
91152,
91153,
91157,
91163,
91164,
91166,
91168,Granted at Renown 48 with your covenant.
91169,
91170,
91173,Granted at Renown 48 with your covenant.
91175,
91176,
91177,
91178,
91179,
91180,
91181,
91182,
91183,[DNT] Need Shrouded Cloth
91185,Granted at Renown 48 with your covenant.
91189,
91190,
91191,
91192,
91193,
91194,
91206,Granted at Renown 48 with your covenant.
91208,
91210,
91214,
91217,Granted at Renown 48 with your covenant.
91219,
91221,Win a Rated PvP match at the rank of Duelist or better this week.
91233,
91234,
91235,
91238,
91240,Earn the rank of Duelist or better to have access to this.
91256,Granted at Renown 48 with your covenant.
91258,
91262,
91266,
91267,
91269,
91270,
91271,
91272,
91273,
91284,Granted at Renown 48 with your covenant.
91288,
91289,
91290,
91293,Granted at Renown 48 with your covenant.
91294,
91295,
91296,
91297,Requires Tier 1 research with The Archivists' Codex.
91298,Requires Tier 2 research level with The Archivists' Codex.
91300,Requires Tier 3 research level with The Archivists' Codex.
91301,Requires Tier 4 research level with The Archivists' Codex.
91303,Requires Tier 6 research level with The Archivists' Codex.
91304,Requires Renown 59
91305,
91306,
91307,
91308,
91312,
91316,
91318,
91319,
91320,
91321,
91322,
91323,
91327,
91331,
91334,
91335,
91336,
91337,
91338,
91342,
91344,
91346,Requires Renown 77
91347,Requires Renown 60
91349,
91356,Granted at Renown 48 with your covenant.
91357,
91358,
91361,
91362,
91363,
91364,
91365,
91366,
91367,
91368,
91369,
91370,
91371,
91372,
91373,
91374,
91375,
91376,
91377,
91378,
91384,
91397,
91398,
91399,
91400,
91401,
91402,
91403,
91404,
91405,
91406,
91407,
91408,
91409,
91410,
91412,
91413,
91414,
91415,
91422,
91427,
91430,
91431,
91439,
91440,
91441,
91442,
91443,
91450,
91451,
91452,
91455,
91456,
91457,
91459,
91460,
91461,
91462,
91463,
91464,
91465,
91469,
91470,
91471,
91473,
91474,
91475,
91476,
91477,
91478,
91479,
91480,
91481,
91482,
91484,
91485,
91495,
91496,
91498,
91499,
91500,
91501,
91502,
91503,
91504,
91505,
91506,
91507,
91508,
91509,
91510,
91511,
91512,
91513,
91514,
91515,
91516,
91517,
91518,
91519,
91520,
91521,
91522,
91523,
91524,
91525,
91526,
91527,
91528,
91532,
91533,
91534,
91535,
91536,
91537,
91538,
91539,
91540,
91541,
91543,
91544,
91546,
91548,
91552,
91553,
91554,
91555,
91556,
91557,
91558,
91559,
91560,
91561,
91562,
91563,
91564,
91565,
91566,
91567,
91570,
91572,
91573,
91576,
91580,
91581,
91582,
91583,
91584,
91585,
91586,
91587,
91588,
91589,
91594,
91598,
91599,
91600,
91601,
91602,
91603,
91604,
91606,
91609,
91613,
91620,
91621,
91622,
91623,
91625,This item can no longer be upgraded.
91626,This item can no longer be upgraded.
91628,This item can no longer be upgraded.
91632,
91637,
91638,
91640,
91641,
91642,
91643,
91645,
91646,
91649,
91651,Attain a Mythic+ Rating of at least 600 during Shadowlands Season Two.
91652,Attain a Mythic+ Rating of at least 1000 during Shadowlands Season Two.
91653,Attain a Mythic+ Rating of at least 2000 during Shadowlands Season Two.
91654,
91657,
91658,
91665,
91667,
91677,
91684,
91685,
91686,
91687,
91688,
91689,
91691,
91693,
91700,
91701,
91706,Granted at Renown 48 with your covenant.
91707,Granted at Renown 48 with your covenant.
91710,Granted at Renown 48 with your covenant.
91711,Granted at Renown 48 with your covenant.
91713,
91722,Requires Renown 46 and Improved Alloys Research available at Tier 5 Research with the Archivists' Codex.
91723,
91724,Requires Tier 5 research level with The Archivists' Codex.
91725,
91726,
91729,
91730,Requires the Research Report: Adaptive Alloys from Archivist Roh-Suir in Korthia.
91731,Requires Renown 75
91732,Requires the Research Report: First Alloys from Archivist Roh-Suir in Korthia.
91737,Requires Exalted with Death's Advance and Renown 60.
91738,Requires Exalted with Death's Advance and Renown 60.
91739,Requires Exalted with Death's Advance and Renown 60.
91740,Requires Exalted with Death's Advance and Renown 60.
91741,
91742,
91743,
91748,Granted at Renown 48 with your covenant.
91751,
91752,
91753,
91754,
91755,
91756,
91760,
91762,
91763,"Requires Exalted with Death's Advance and the completion of the assault meta achievement ""On the Offensive."""
91764,"Requires Exalted with Death's Advance and the completion of the assault meta achievement ""On the Offensive."""
91765,"Requires Exalted with Death's Advance and the completion of the assault meta achievement ""On the Offensive."""
91766,"Requires Exalted with Death's Advance and the completion of the assault meta achievement ""On the Offensive."""
91767,
91768,
91769,
91770,
91778,"Finish Scholar Roh-Suir's questline starting with the quest  ""Interrupt the Interrogations."""
91783,
91784,
91787,
91788,
91789,
91791,Granted at Renown 48 with your covenant.
91792,
91793,
91800,
91802,
91803,
91804,
91806,
91807,
91811,
91812,
91813,
91814,Requires Renown 41
91815,Requires Renown 42
91816,Requires Renown 43
91817,Requires Renown 45
91818,Requires Renown 46
91819,Requires Renown 48
91820,Requires Renown 49
91821,Requires Renown 51
91822,Requires Renown 53
91823,Requires Renown 54
91824,Requires Renown 55
91825,Requires Renown 57
91826,Requires Renown 61
91827,Requires Renown 62
91828,Requires Renown 63
91829,Requires Renown 64
91830,Requires Renown 65
91831,Requires Renown 66
91832,Requires Renown 67
91833,Requires Renown 68
91834,Requires Renown 69
91835,Requires Renown 70
91836,Requires Renown 71
91837,Requires Renown 72
91838,Requires Renown 73
91839,Requires Renown 74
91840,Requires Renown 75
91841,Requires Renown 77
91842,Requires Renown 78
91843,Requires Renown 79
91844,Requires Renown 44
91845,Requires Renown 59
91846,Requires Renown 44
91847,Requires Renown 44
91848,Requires Renown 44
91849,Requires Renown 44
91850,Requires Renown 59
91851,Requires Renown 59
91852,Requires Renown 59
91853,Requires Renown 59
91854,
91856,Requires Renown 7
91857,Requires Renown 7
91858,Requires Renown 7
91859,Requires Renown 7
91860,You must be a member of the Night Fae Covenant.
91862,Requires Renown 22
91863,Requires Renown 22
91864,You must be a member of the Kyrian Covenant.
91865,Requires Renown 22
91866,You must be a member of the Necrolord Covenant.
91867,Requires Renown 22
91868,You must be a member of the Venthyr Covenant.
91869,Requires Renown 43
91872,
91881,
91883,
91884,Granted at Renown 48 with your covenant.
91886,
91890,
91895,
91896,
91897,
91898,
91899,
91900,
91901,
91902,
91910,Requires Renown 43
91911,Requires Renown 70
91912,
91913,
91914,
91915,Requires Tier 6 research level with The Archivists' Codex and Renown 61 or higher.
91916,Requires Tier 6 research level with The Archivists' Codex and Renown 75 or higher.
91927,Requires Tier 5 research level with The Archivists' Codex and Renown 46 or higher.
91949,
91966,
91971,
91972,
91973,
91974,
91975,
91976,
91977,
91978,
91979,
91980,
91981,
91982,
91983,
91984,
91985,
91986,
91987,
91988,
91992,
91994,
91995,
91996,
91997,
91998,
91999,
92000,
92001,
92002,
92003,
92004,
92005,
92006,
92007,
92008,
92009,
92010,
92013,
92025,
92026,
92027,
92028,
92032,
92040,
92041,
92042,
92043,
92044,
92045,
92046,
92047,
92049,
92050,
92051,
92052,
92053,
92054,
92055,
92056,
92057,
92058,
92059,
92060,
92061,
92062,
92063,
92064,
92065,
92066,
92067,
92068,
92069,
92070,
92071,
92072,
92073,
92074,
92075,
92076,
92077,
92084,
92085,
92086,
92088,
92090,
92093,
92096,
92097,
92098,
92102,
92103,
92104,
92105,
92106,
92107,
92108,
92109,
92110,
92111,Granted at Renown 48 with your covenant.
92112,
92113,
92114,Granted at Renown 48 with your covenant.
92115,
92116,
92117,
92118,
92119,
92120,
92121,
92122,
92125,Requires Renown 64
92126,Requires Renown 74
92127,
92131,Requires Renown 62
92132,Requires Renown 62
92133,Requires Renown 62
92134,Requires Renown 62
92135,Requires Renown 62
92136,Requires Renown 71
92137,Requires Renown 71
92138,Requires Renown 71
92139,Requires Renown 71
92140,Requires Renown 71
92146,
92148,
92155,Granted at Renown 48 with your covenant.
92156,Assist the Runecarver further in order to unlock this knowledge.
92159,
92160,Granted at Renown 48 with your covenant.
92161,Granted at Renown 48 with your covenant.
92162,Granted at Renown 48 with your covenant.
92163,Granted at Renown 48 with your covenant.
92164,Granted at Renown 48 with your covenant.
92165,Granted at Renown 48 with your covenant.
92166,Granted at Renown 48 with your covenant.
92167,Granted at Renown 48 with your covenant.
92168,Granted at Renown 48 with your covenant.
92169,Granted at Renown 48 with your covenant.
92171,Granted at Renown 48 with your covenant.
