ID,Name_lang,Description_lang
1168,Nhallish,"When Ner'zhul tore the fabric of reality and allowed the Void to spill into the ritual burial grounds of the Shadowmoon clan, the malefic spirit Nhallish came through that rift in search of souls upon which to feed. Ancient and born of pure darkness, Nhallish seeks to devour all life."
1185,Vigilant Kaathar,The greatest warriors of the draenei may be called upon for one final service as they stand on the precipice of the afterlife: inhabiting one of the armored constructs that serve as the eternal protectors of Auchindoun and the draenei civilization on Draenor. This particular Vigilant is tasked with guarding the last remaining crystal that powers the shield around Auchindoun.
1186,Soulbinder Nyami,"Nyami is a draenei priestess, entrusted as a soultender with access to the holiest grounds within Auchindoun. However, her true loyalties lie with the Shadow Council, and she plots to bring down the barrier that protects the mausoleum from invaders."
1195,Tectus,"An ancient embodiment of the chaotic forces that shaped the terrain of Draenor, Tectus has been twisted and enslaved by the maddened Pale Orcs - who themselves barely maintain control over this imposing force of nature."
1196,Brackenspore,"The Iron Horde juggernaut moored in the waters beside Highmaul drew the attention of Brackenspore, ancient walker of the deep. The aquatic giant spreads fungal growth and moss in his wake, and is driven by primal instinct to eradicate any traces of civilization on Draenor."
1197,Imperator Mar'gok,"As the grand Imperator of Highmaul, Mar'gok is descended from a long line of sorcerers who have ruled the Gorian Empire. Equal parts cunning and brutality, Mar'gok recognized the rising tide of the Iron Horde and what it would mean to oppose them. He has acquiesced to an alliance with Grommash, even as he continues to search for a way to tip the balance of power back into his favor."
1202,Oregorger,"The storehouses of the Blackrock Foundry, laden with heaps and pallets of unprocessed Blackrock ore, represent a grand banquet feast for the ravenous rock-eating goren who have burrowed into the chamber. Oregorger is by far the largest of the invaders, gluttony swelling his frame far beyond the size of any goren previously seen in Draenor."
1203,The Iron Maidens,"With little opportunity to exercise her tactical brilliance under the ancient social structure of the orc clans, Gar'an was thrilled to be one of the first warriors to volunteer for naval duty under the Iron Horde. Instantly successful in battle, she was named Admiral of the Iron Horde fleet and selected Marak and Sorka as her lieutenants. Together, they are called the Iron Maidens, and have crushed any who have dared face them in battle."
1207,Ancient Protectors,"Gola and Telu, a pair of botani forest-tenders, spread creeping growth as they urge the forest to reclaim and swallow the ill-fated outpost in its midst. Guarding them as they perform this task is the terrible brute Dulhu, long ago a Blackrock clansman who wandered too far into primal woodlands, but now more plant than orc."
1208,Archmage Sol,"Archmage Sol was among the last holdouts of the Kirin Tor expedition at Violet Bluff, but ultimately succumbed to spores that took root in her brain. Perhaps a portion of her humanity remains buried deep within, but she now lives as a prisoner in her own body."
1209,Xeri'tac,"This venomous spider matriarch guards her brood in a cave deep in the hills of Gorgrond, trapping and devouring any prey foolish enough to wander near."
1210,Yalnu,"Ancient and inscrutable, the genesaur Yalnu was drawn to the Kirin Tor outpost in Gorgrond by strange energies radiating from the bluff. For ages the genesaur have battled their eternal foes - the magnaron, the gronn, children of stone - to a stalemate across the world of Draenor. But in these emanations, Yalnu sensed a new world, where his kind could flourish and spread unchecked."
1211,Tarlna the Ageless,"It is said that before Tarlna arrived in Gorgrond, the entire region was a barren wasteland. It is said that verdant life springs up in the wake of each footstep of the ancient genesaur. It is said that the creature is immortal, renewed like a forest in the aftermath of a great blaze. Much is said of Tarlna, but little is truly known or understood."
1214,Witherbark,"Deep within the lush forests of Gorgrond, Witherbark has seen countless cycles of life and death, decay and rebirth. The upstart ""Iron Horde"" and the strange beings that seem to have arrived in their wake are just a new skin on an old snake. They will be gone soon. And Witherbark will endure."
1216,Azzakel,"On Argus - the former homeworld of the draenei, now the stronghold of the Burning Legion - Azzakel waits, poised for a servant of the Legion to open a portal to one of the countless worlds they seek to invade. As Soulbinder Nyami lowers the defenses of Auchindoun, Azzakel senses that his moment is nigh."
1225,Teron'gor,"Working alongside the Sargerei, Gul'dan's agent Teron'gor plots to feast upon the bounty of souls contained within the barriers of the holy mausoleum of Auchindoun."
1226,Orebender Gor'ashan,"A powerful elementalist with a natural affinity for shaping and channeling his powers through metal, Gor'ashan was part of the Iron Horde vanguard in their initial invasion of Azeroth. He bides his time waiting for further orders by attempting to unravel the secrets of the Dark Iron runes left behind by the Spire's creators."
1227,Kyrak,"One of the last remaining survivors of Nefarian's twisted experiments, Kyrak was spared by the Iron Horde and tasked with finding ways to preserve and fortify the few Black Dragonflight eggs remaining in the Spire Rookery. Iron Horde emissaries quickly struck a deal with the cunning dragon."
1228,Commander Tharbek,"A cunning warrior of the Warsong clan, Tharbek was entrusted with the task of leading the expeditionary Ironmarch assault through the Dark Portal. Following Garrosh's instructions, he made his way to the home of the Blackrock orcs in Azeroth to rally forces for the next phase of the operation."
1229,Ragewing the Untamed,"Ragewing is a gargantuan proto-drake raised in the Twilight Highlands by the Dragonmaw clan. Her indomitable spirit has kept her from being broken and used as a mount, although she has formed a close bond with Warlord Zaela herself, following her to Blackrock Spire and roosting in its cavernous halls."
1234,Warlord Zaela,"When Garrosh instructed the Ironmarch vanguard as to their mission in Azeroth, he urged them to rendezvous with an old ally whom he knew would be fierce, loyal, and thirsting for revenge: Zaela, Warlord of the Dragonmaw clan. Now, as she readies a doomsday weapon in the heart of Blackrock Mountain, her moment of vengeance draws near."
1235,Fleshrender Nok'gar,"This fierce Warsong warleader has risen rapidly through the ranks of the Iron Horde, and now commands a battalion of orcish soldiers. From atop his wolf Dreadfang, he surveys their drilling and preparation as they ready themselves to lead a naval assault on Shattrath."
1236,Grimrail Enforcers,"The Grimrail Enforcers are elite mercenaries in the employ of the Blackfuse Company, hired to protect the trains that run through Gorgrond. The trio consists of a Burning Blade swordsman, a goblin engineer, and a shaman who is versed in dark blood magic. The sole threads that bind them are greed and zeal for killing."
1237,Oshir,"Once a savage predator who prowled the Spires of Arak, feared and respected within his pride, the saberon Oshir fell into a Thunderlord snare and was brought to Gorgrond to be broken and trained as an Iron Horde combatant. Not a day passes that Oshir does not dream of tasting his captors' blood."
1238,Skulloc,"The mighty gronn Skulloc represents one of the great successes of the Iron Horde's subjugation of the giants of Gorgrond. Towering over the Grom'kar forces, and fitted with a pair of cannons that would feel at home on any ironclad warship, Skulloc stands ready to unleash destruction at the behest of his new masters."
1262,Rukhmar,"Rukhmar occasionally appears as a blazing firehawk soaring through the skies high above the Spires of Arak. The origins of the great bird are unknown, though Rukhmar is venerated as a deity by the arakkoa, seen as an embodiment of the sun itself."
1291,Drov the Ruiner,"Drov was called Ruiner by the Blackrock clans of old, who quickly learned to give the fearsome magnaron a wide berth. Drov carves a swath of devastation where he walks, as though the earth itself senses his arrival and parts to make way."
1372,Gorefiend,"Falling into the heart of the mausoleum Auchindoun, the Shadow Council lieutenant Teron'gor gorged upon hundreds of draenei souls, becoming a bloated abomination in the process. More than just an orc now, Teron'gor gave up his old name and has taken a new one: Gorefiend."
1391,Fel Lord Zakuun,"Speculated by some scholars of the Legion to be an evolved version of the common felguard, Fel Lords serve as enforcers in the direct service of Archimonde. Their cruelty is matched only by their brute force. Zakuun was set to a task that called upon both of these traits in equal measure: breaking the iron will of a stubborn and defiant orc chieftain of the Warsong Clan...."
1392,Kormrok,"As ancient as Draenor itself, Kormrok once ruled Gorgrond, the creatures of the land slinking away from the giant magnaron's destructive fury. But then the Iron Horde came, trapping the behemoth and attempting to break his will. They were entirely unsuccessful... that is, until the rise of Gul'dan, and the fel power that Kormrok could not resist."
1394,Tyrant Velhari,"When Gul'dan brought his gift to the Sargerei, Velhari had already made her ambitions clear and risen through the ranks with brutal ferocity. Known to her enemies as the Tyrant, Velhari was one of the first to accept the fel touch, further enhancing her combat prowess. Velhari now bears a mockery of the holy symbol of the Naaru, signifying her conviction to the new order."
1395,Mannoroth,"Bloodthirsty and brutal, Mannoroth was Archimonde's most feared enforcer, until he was felled by a mighty blow from Grommash's blade. Even in death, his blood was used by Gul'dan to fuel a dark bargain with the Iron Horde and their allies. Gul'dan and his minions now seek to reanimate the shattered remains of Mannoroth, that he may continue to serve the Legion."
1396,Kilrogg Deadeye,"Kilrogg Deadeye, Warlord of the Bleeding Hollow, seized control of his clan after performing a ritual to learn of his death. With this knowledge, he led his clan fearlessly on countless campaigns, marching toward the glorious end he desires. Now, with demon blood coursing through his veins, Kilrogg awaits you in Hellfire Citadel, awaiting the moment of his death, or yours."
1425,Iron Reaver,"The schematics for the Iron Reaver were found in the workshop of Blackfuse himself after the fall of Orgrimmar, drawing inspiration from the mighty constructs of the Legion and designed to be the nefarious goblin's masterwork. The project was completed after his death, and represents the pinnacle of the Iron Horde's military might."
1426,Hellfire Assault,"With the aid of the mercenary Blackfuse company, the Iron Horde constructed devastating siege machinery in the shadow of Hellfire Citadel, to be used in the eventual assault upon Azeroth's capitals. With the tanks now retrofitted to use fel energy, Siegemaster Mar'tak awaits Gul'dan's command to begin the assault."
1427,Socrethar the Eternal,"The greatest warriors of the draenei have their souls imbued into gleaming constructs, serving as eternal Vigilants in defense of their people. Originally a member of the Council of Exarchs before his descent into darkness, Socrethar has perverted this holiest of rituals, and used a warped fel construct to preserve his soul after his defeat in Talador."
1432,Hellfire High Council,"Thousands of Iron Horde orcs accepted the blood of Mannoroth, but few grew as powerful as these three champions. Dia Darkwhisper, master of Void magic and an outcast of the Shadowmoon, rose quickly to power as the left hand of Gul'dan. Gurtogg, with his insatiable hunger for blood, emerged the victor in hundreds of trials by combat. He has met his match only once, fighting Blademaster Jubei'thos to a draw. Tainted with fel sickness, they serve Gul'dan as both Highguard and Council of War."
1433,Shadow-Lord Iskar,"After Iskar's efforts to resurrect Terokk and return to power ended in frustration, he was approached by Gul'dan with an offer and a promise to break the ancient curse of Sethe. No longer flightless, elevated from the shadows yet still a master of illusion and deception, Iskar's hour of vengeance is at hand."
1438,Archimonde,"One of the original eredar who betrayed the draenei of Argus to take his place as the sinister hand of the dark titan Sargeras, Archimonde the Defiler commands the military might of the Burning Legion. He arrives in Draenor, reaching across space and time, to ensure that the invasion of Azeroth proceeds as planned, and that Gul'dan does not fail his Legion masters."
1447,Xhul'horac,"Summoned by Gul'dan from the depths of the Twisting Nether, Xhul'horac is one of most powerful of the Void Revenants - a race of parasitic void-beings that tear holes through the planes of reality, consuming and absorbing the energies and beings within. Gul'dan has twisted Xhul'horac, feeding him overwhelming Fel energy, and using his powers to tear open the portals through which he plans to rally the forces of the Burning Legion."
1452,Supreme Lord Kazzak,"Supreme Lord Kazzak has emerged from the Twisting Nether once again, watching over Gul'dan's efforts on behalf of the Burning Legion. He stands near the Throne of Kil'jaeden, the heart of the corruption that has befallen Tanaan Jungle."
1467,Tirathon Saltheril,"Once ally to the Master, Tirathon made a bargain with the Legion in exchange for more power. Embittered after years of imprisonment, Tirathon is eager to dole out pain and suffering to whomever crosses his path. If that happens to be one of his former captors, then so much the better."
1468,Ash'golm,"Ash'golm was one of Ragnaros' lieutenants who burned a violent scar across the forests of Kalimdor before the Wardens finally managed to bind him. Unable to fully destroy Ash'golm, the Wardens locked him in a prison of ice. Unfortunately, the recent incursion by the Legion has weakened the countermeasures that kept Ash'golm frozen all these years...."
1469,Glazer,"Like many demons of this type, Glazer can focus his gaze into a potent weapon against his enemies. The Wardens discovered that the creature's magical emissions could be reflected back to their source, to debilitating effect. They used this knowledge to ensnare the demon, and crafted a special prison of mirrors to contain its power. Until now."
1470,Cordana Felsong,"Traitor. Betrayer. Outcast. Cordana was among the vanguard that pursued Garrosh into the Dark Portal, fighting by Khadgar's side and working to thwart the influence of the Shadow Council. But Gul'dan's dark sorcery wormed its way into her heart, turning her into the warlock's ultimate pawn. Once a paragon of duty, she will now forever be known as the instrument of the Wardens' undoing."
1479,Serpentrix,"The naga camped at the Eye of Azshara keep a healthy distance from its northern reaches. An ancient scaled beast makes its home in the shallows there, occasionally bursting forth with one if its many snake-like necks to devour nearby prey."
1480,Warlord Parjesh,"This fierce commander oversees the military might of the naga that have overrun Azsuna in search of the Tidestone of Golgonnath. He is second only to Athissa among the Hatecoil, and commands obedience with an equal measure of fear and respect."
1485,Hymdall,"Clad in gleaming golden armor, with an imposing frame that looks to have been chiseled from granite, Hymdall remains ever vigilant at the gates of the Halls of Valor. Tasked by Odyn to keep the unworthy from entering the Halls, with deadly storm drakes circling nearby ready to heed the call of his horn, he will never falter in his charge."
1486,Hyrja,"In life Hyrja was a warrior without equal, defending the Valkyra from all threats. Her valor and courage drew the attention of Eyir, a titan watcher.  Upon her death and ascension to the Halls of Valor Eyir has awarded Hyrja with her greatest honor, transformation into a Val'kyr."
1487,Fenryr,"In the Fields of the Eternal Hunt, the greatest vrykul champions keep their skills sharp, competing to see who can fell the largest beast. But man and beast alike give a wide berth to the fearsome worg Fenryr, true master of the Fields, who stalks his prey and pounces with unnerving quickness."
1488,God-King Skovald,"Gul'dan approached the vrykul king Skovald with a simple proposition: he could join the Legion and receive ultimate power, or he would see his people destroyed. Dreaming of conquest and glory, Skovald has taken up the Legion's offer, and been set to a single crucial task. He must claim the Aegis of Aggramar from Odyn in the Halls of Valor and deliver it to Gul'dan. Only then can his endless conquest begin."
1489,Odyn,"Odyn, a titan keeper, was empowered by the titan Pantheon to lead the titan-forged armies against the Old Gods. In the aftermath, he raised the Halls of Valor into the skies, assembling a force of the greatest vrykul champions to defend Azeroth. But when Ulduar fell into the clutches of Yogg-Saron, he was betrayed by Loken and cursed by Helya, now trapped within these halls for eternity."
1490,Lady Hatecoil,"This naga sea witch hails from a long line of Hatecoil nobility, favored by Queen Azshara herself. The waves and the skies heed her call, as she harnesses their power to crush any who would oppose the Hatecoil."
1491,King Deepbeard,"Sailors tell of a behemoth that strides the ocean floor, surging from the depths to tear vessels apart with his bare hands. They say he wears the intact prow of a ship as a pauldron--as a trophy. Most listeners dismiss these reports as fools' tales, the product of too much grog."
1492,Wrath of Azshara,"One of Azshara's most loyal handmaidens offered herself willingly to her Queen to serve as the instrument of her vengeance. Summoned by Hatecoil channelers as a last resort after Parjesh's failure, the terrifying Wrath of Azshara exists to wash away all landwalkers who would stand against her."
1497,Ivanyr,"Cut off from the power of the Nightwell and cast into the dark expanse of the Arcway, Ivanyr wandered aimlessly, slowly withering away, until he came upon a trove in the foundations beneath the great library of Suramar. He spends his days feverishly working to decipher the tomes there, feeding off the power of relics in the achives in order to sustain himself. But even as that magic sustains his body, his mind cracks and weakens."
1498,Corstilax,"This massive construct patrols the tunnels beneath Suramar, searching for anomalies and correcting them. He has detected one such anomaly - a breach in one of the conduits that carries the power of the Nightwell - and works to repair it. But living outsiders wandering the tunnels are also an anomaly; one that Corstilax is empowered to remedy."
1499,General Xakal,"When Gul'dan threatened Suramar with destruction if Elisande did not comply with his demands, those were not idle words. A Legion invasion force has burrowed into the tunnels beneath the city, and Xakal leads those forces. He awaits further command, ready at a moment's notice to surge forth and bring death and destruction to the streets of Suramar."
1500,Nal'tira,"This massive spider made its nest in the hollow beneath a great mana tree. Over the years, loose magical energies and runoff have warped the creature, imbuing Nal'tira with arcane energy that makes her perhaps the deadliest predator in the Arcway."
1501,Advisor Vandros,"Vandros is one of Elisande's closest advisors, and an adept at harnessing the arcane magic of the Nightwell, second only to Elisande herself. He would not ordinarily venture into the Arcway himself, but after monitoring the state of the nightfallen resistance and their allies, he now feels the need to take matters into his own hands."
1502,"Ymiron, the Fallen King","Ymiron, one-time king of the vrykul of Northrend, was a mighty warrior held in awe by his people. The gates of the Halls of Valor awaited him in the afterlife. But, hungry for more power, he struck a dark bargain with the Lich King. When adventurers struck him down, he found the eternal Halls closed to him. And so, the damned king waits in purgatory on the shores of the Maw of Souls."
1512,Harbaron,"The mysterious ferryman of souls stands at the helm of the Naglfar, gathering the damned and bringing them to Helya's domain. His connection with the fallen queen of the val'kyr is unclear, but when the breeze catches Harbaron's cloak, an expanse of shimmering stars unfolds beneath. Strange."
1518,The Amalgam of Souls,Immense soul energy was released when Gul'dan conducted the ritual to sever Illidan's soul from his body at Black Rook Hold. This energy brought the souls of the Ravencrest clan back to their ancestral home - and residual soul energy has merged them into a massive monstrosity.
1519,Lucifron,
1520,Magmadar,
1521,Gehennas,
1522,Garr,
1523,Shazzrah,
1524,Baron Geddon,
1525,Sulfuron Harbinger,
1526,Golemagg the Incinerator,
1527,Majordomo Executus,
1528,Ragnaros,
1529,Razorgore the Untamed,
1530,Vaelastrasz the Corrupt,
1531,Broodlord Lashlayer,
1532,Firemaw,
1533,Ebonroc,
1534,Flamegor,
1535,Chromaggus,
1536,Nefarian,
1537,Kurinnaxx,
1538,General Rajaxx,
1539,Moam,
1540,Buru the Gorger,
1541,Ayamiss the Hunter,
1542,Ossirian the Unscarred,
1543,The Prophet Skeram,
1544,Battleguard Sartura,
1545,Fankriss the Unyielding,
1546,Princess Huhuran,
1547,Silithid Royalty,
1548,Viscidus,
1549,The Twin Emperors,
1550,Ouro,
1551,C'Thun,
1552,Servant's Quarters,
1553,Attumen the Huntsman,
1554,Moroes,
1555,Maiden of Virtue,
1556,Opera Hall,
1557,The Curator,
1559,Shade of Aran,
1560,Terestian Illhoof,
1561,Netherspite,
1562,Chess Event,
1563,Prince Malchezaar,
1564,High King Maulgar,
1565,Gruul the Dragonkiller,
1566,Magtheridon,
1567,Hydross the Unstable,
1568,The Lurker Below,
1569,Leotheras the Blind,
1570,Fathom-Lord Karathress,
1571,Morogrim Tidewalker,
1572,Lady Vashj,
1573,Al'ar,
1574,Void Reaver,
1575,High Astromancer Solarian,
1576,Kael'thas Sunstrider,
1577,Rage Winterchill,
1578,Anetheron,
1579,Kaz'rogal,
1580,Azgalor,
1581,Archimonde,
1582,High Warlord Naj'entus,
1583,Supremus,
1584,Shade of Akama,
1585,Teron Gorefiend,
1586,Gurtogg Bloodboil,
1587,Reliquary of Souls,
1588,Mother Shahraz,
1589,The Illidari Council,
1590,Illidan Stormrage,
1591,Kalecgos,
1592,Brutallus,
1593,Felmyst,
1594,The Eredar Twins,
1595,M'uru,
1596,Kil'jaeden,
1597,Archavon the Stone Watcher,
1598,Emalon the Storm Watcher,
1599,Koralon the Flame Watcher,
1600,Toravon the Ice Watcher,
1601,Anub'Rekhan,
1602,Grand Widow Faerlina,
1603,Maexxna,
1604,Noth the Plaguebringer,
1605,Heigan the Unclean,
1606,Loatheb,
1607,Instructor Razuvious,
1608,Gothik the Harvester,
1609,The Four Horsemen,
1610,Patchwerk,Patchwerk want to play!
1611,Grobbulus,
1612,Gluth,
1613,Thaddius,
1614,Sapphiron,
1615,Kel'Thuzad,
1616,Sartharion,
1617,Malygos,
1618,The Northrend Beasts,
1619,Lord Jaraxxus,
1620,Champions of the Alliance,
1621,Champions of the Horde,
1622,Twin Val'kyr,
1623,Anub'arak,
1624,Lord Marrowgar,
1625,Lady Deathwhisper,
1626,Icecrown Gunship Battle,
1627,Icecrown Gunship Battle,
1628,Deathbringer Saurfang,
1629,Festergut,
1630,Rotface,
1631,Professor Putricide,
1632,Blood Prince Council,
1633,Blood-Queen Lana'thel,
1634,Valithria Dreamwalker,
1635,Sindragosa,
1636,The Lich King,
1637,Flame Leviathan,This massive armored tank guards the courtyard entrance in Ulduar. The watcher Mirmiron constructed the Flame Leviathan as part of his V0-L7R-0N weapons platform.
1638,Ignis the Furnace Master,"Like the other titan-forged creations in Ulduar, Ignis now serves the twisted will of the Old God Yogg-Saron. This imposing fire giant toils over the Colossal Forge, creating the iron armies that will conquer Azeroth in Yogg-Saron's name."
1639,Razorscale,"Veranus, broodmother of the proto-drakes in the Storm Peaks, served the keeper Thorim until she was captured by Loken and twisted into a vicious weapon. Under his master's orders, Ignis the Furnace Master fused iron plates onto Razorscale's hide to enhance her deadly strikes."
1640,XT-002 Deconstructor,"Engineered to patrol the Ulduar scrapyard, Mimiron invested his clockwork creation with a rudimentary intellect that suited his duties. XT-002 has come to look upon himself as the keeper's son, and often throws tantrums like a petulant child."
1641,The Assembly of Iron,"The iron legions of Loken are commanded by three fearsome generals, each representing a different titan-forged race. Stormcaller Brundir, Runemaster Molgeim, and the giant Steelbreaker fight in the name of the keeper's true master, the malevolent Yogg-Saron."
1642,Kologarn,Loken commanded Ignis the Furnace Master to fashion this towering giant to guard the Shattered Walkway. His massive arms allow Kologarn to pulverize any intruders attempting to reach the inner sanctum.
1643,Auriaya,"Ulduar's archivist patrols the Observation Ring accompanied by ferocious cats. Years of solitude have weighed heavily on Auriaya, and the Old God's growing power seems to have destroyed the last shreds of her sanity."
1644,Hodir,"The giant Hodir once presided over the Temple of Winter, lending his guidance to the frost giants in the Storm Peaks. Now the watcher dwells in an ice cave in the Halls of Winter, forced to serve the will of Yogg-Saron."
1645,Thorim,"For years, Thorim believed that ice giants had murdered his beloved wife Sif. Thorim turned his wrath upon his allies and fell into despair. When he learned that his brother Loken was responsible for the crime, Loken captured Thorim and brought him to Ulduar, where the Old God clouded the keeper's mind."
1646,Freya,"The watcher Freya has served as protector of all living things, aided by three stoic elders. Though her conservatory remains lush and verdant, she too has succumbed to the Old God's maddening whispers"
1647,Mimiron,"A brilliant innovator, Mimiron has crafted countless mechanisms throughout the history of Azeroth that have inspired awe and wonder. But since falling under Loken's disturbed influence, this watcher of Ulduar has only constructed machines of war and destruction."
1648,General Vezax,"Strange creatures known as faceless ones lurk in the depths of Ulduar. One of their mightiest commanders, General Vezax, guards the twisted passages leading to the Prison of Yogg-Saron."
1649,Yogg-Saron,"The lucid dream. The monster in your nightmares. The fiend of a thousand faces.

All must bend to the master's will. Your petty quarrels only make him stronger."
1650,Algalon the Observer,"Loken's death triggered a warning to the titan Pantheon that Azeroth had lost its Prime Designate. Algalon the Observer has been dispatched to evaluate the presence of systemic corruption. If necessary, the constellar will trigger the re-origination of the entire world, wiping out all its current inhabitants."
1651,Onyxia,
1652,Halion,
1653,Illysanna Ravencrest,"The daughter of Lord Ravencrest, imprisoned for millennia in the Vault of the Wardens shortly after the War of Ancients, found herself free after Maiev released the demon hunters from their prison. Returning to her ancestral home, she has sacrificed everything - including her very soul - to defend what she could not during the War of the Ancients."
1654,Archdruid Glaidalis,"Glaidalis was once known as among the most talented shapeshifters in all of Azeroth, and the elders of Moonglade would regularly send their most promising disciples to his care for instruction. But as has sadly too often been the case, those who are closest to nature are often the first to fall into the Nightmare's clutches."
1655,Oakheart,"An ancient who formed from an offshoot of Shaladrassil itself, Oakheart has survived the Sundering, the Cataclysm, and countless blights. The ancient was able to weather these storms by drawing strength from the essence of the Dream itself. But now, that wellspring has become his undoing."
1656,Dresaron,"Once a young green drake, tending to whelps in the shadow of the great world tree, Dresaron is now engulfed in nightmare, lost in a fog of hatred and fear. He lashes out with powerful wings and a withering breath, unleashing his rage on any who stumble into his clutches."
1657,Shade of Xavius,"Once a powerful mage, and a councilor to Queen Azshara, Xavius forged a pact with Sargeras to enable the Legion's first invasion of Azeroth. Cursed and tormented in the wake of that defeat, Xavius now projects his true power from the Nightmare into our world, focusing his dark might to break the spirit of his old rival, Malfurion."
1662,Rokmora,"Ularogg Cragshaper's unfinished masterpiece, Rokmora, a massive crystal fury constructed to annihilate all who stand against the Underking. The wild magic used to create this behemoth has yet to take hold, imbuing any piece of Rokmora, attached or not, with Ularogg's malevolent will to crush his enemies."
1663,Helya,"Helya, fallen queen of the val'kyr, was once at Odyn's right hand, raising the spirits of vrykul champions to the Halls of Valor to prepare for the final battle for the fate of Azeroth. But following Loken's betrayal, she was persuaded to join him and turn upon her master. She now lurks in the shadowy realm beneath the world, plotting her revenge."
1664,Smashspite the Hateful,"A brutal, imposing Mo'arg Lieutenant, Smashspite the Hateful led the Legion's invasion of Black Rook Hold and commanded defense of the keep from the air via his colony of felbats."
1665,Ularogg Cragshaper,"Ularogg Cragshaper, an ancient drogbar that has committed his life to the pursuit of power. Through violence and deception, Ularogg rose to become the Underking's trusted advisor. He detests Navarogg for bringing ""intruders"" into their home and will take pleasure in bringing about their violent end."
1667,Ursoc,"Ursoc is one of the Wild Gods. Patron of the furbolg, and closely linked to the druidic power of shapeshifting, the ancient great bear has long been a protector of Azeroth. But as Ursoc slumbered at his shrine in the Grizzly Hills, the world around him was plunged into corruption, and he awoke to torment and nightmare, consuming and twisting his being."
1672,Lord Kur'talos Ravencrest,"Kur'talos Ravencrest, Lord of Black Rook Hold, was the commander of the Kal'dorei Resistance during the War of the Ancients until he was assassinated by Varo'then under the orders of Queen Aszhara. Millennia later, Gul'dan's foul soul magic has awoken Ravencrest's soul, and those of his ancestors, from their eternal repose. The Legion, seeking revenge, gleefully forced his soul into his body and mesmerized him, forcing him to eternally relive the horrors of the War of Ancients."
1673,Naraxas,"Naraxas, mother of monsters, has been worshipped by the drogbar since the Age of Neltharion. Constant sacrifices are made to this creature so she can nurture the generations of horrors the drogbar use against their enemies. One way or another, you must pass through this beast and strike at the Underking before this terror is unleashed on Highmountain."
1686,Mindflayer Kaahrj,"This eldritch creature was captured in the depths of Ulduar, ensared as it lapsed into a catatonic state after the defeat of Yogg-Saron. Since Dalaran arrived at the Broken Isles, the monstrosity has mysteriously awakened, and only the powerful wards of the Violet Hold keep its powers in check."
1687,Dargrul the Underking,"Dargrul is the most powerful Underking since the age of Neltharion. Certain that only he has the right to wield the power of Khaz'goroth, Dargul murdered High Chieftain Ulan and seized the artifact from the Highmountain tauren. Now, he uses the Hammer's power to devastate the region and any who oppose him."
1688,Millificent Manastorm,"An engineering genius of undeniable prowess, Millificent Manastorm seems to be the complete opposite of her husband Millhouse. Smart and resourceful, she is a force to be reckoned with."
1693,Festerface,"Professor Putricide had many experiments seized when Icecrown Citadel fell. At best guess, Festerface appears to be a failed prototype that predated the construction of the professor's two most notorious creations: Rotface and Festergut."
1694,Shivermaw,"Rumored to be one of Sindragosa's own brood, this fearsome frost wyrm was captured from the Frostwing Halls of Icecrown Citadel, where the forces of the Lich King labored to create these winged abominations."
1695,Inquisitor Tormentorum,"Of all the foul creatures that serve the Legion, the hooded inquisitors are perhaps the most mysterious, and most menacing. Tormentorum arrived in the aftermath of the initial assault upon the vault. As he drifts through the halls of the Vault, his gaze piercing the shadows in search of some vital secret, even other demons give him a wide berth."
1696,Anub'esset,"Anub'esset, one of the few remaining ancient Nerubian crypt lords, was captured by the Kirin Tor during the invasion of Icecrown Citadel and imprisoned in Violet Hold. Set free during the Legion's invasion, his thoughts turn only to revenge against the living."
1697,Sael'orn,"These origins of these arachnid demons are not fully understood - scholars who have studied the Legion speculate that they are the remnants of a forgotten race on a world long ago conquered by the armies of Sargeras. Sael'orn is a particularly vicious specimen, and has been tasked with leading the infiltration of Dalaran."
1702,Blood-Princess Thal'ena,"Blood-Princess Thal'ena is the daughter of the powerful San'layn Queen Lana'thel. She has been locked inside Violet Hold since the Northrend campaign, suffering the gnawing pain of her eternal hunger. Now that her cell has opened, she intends to feed on the world."
1703,Nythendra,"Nythendra was once a member of the Green Dragonflight charged with guarding the world tree, Shaladrassil. When Xavius' corruption of the Nightmare consumed Shaladrassil, it consumed the sleeping guardian as well. Nythendra is now nothing more than a skeletal version of herself, swarming in pestilence, ready to devour anyone or anything foolish enough to enter her lair."
1704,Dragons of Nightmare,"The Emerald Dream was entrusted to Ysera for safekeeping, and the mightiest of her green dragon brood were assigned to stand watch over four portals that connected directly to Azeroth. But even before the Cataclysm, these dragons began to show signs of corruption. Now, the path to the Nightmare's core runs through the dragons' lair."
1706,Skorpyron,"Deep within the foundations of the Nighthold, beneath the sea, lie long-forgotten vaults that give access to the Nightwell itself. This monstrous armored scorpid has made its home in one of these vaults. Infused with the power of the Nightwell, and surrounded by a teeming brood, Skorpyron presents a serious complication to an otherwise-promising back entry to the Nighthold."
1711,Fel Lord Betrug,This ruthless Legion commander stands ready to lead an invasion of Dalaran from within its walls.
1713,Krosus,"This colossal doom lord, one of the largest and mightiest creatures in the armies of the Legion, was defeated at the Broken Shore through the combined might of the greatest heroes of the Horde and the Alliance. Having recovered from his wounds, Krosus emerges from the bay between the Nighthold and the Tomb of Sargeras to crush any who would oppose the Legion."
