ID,Name_lang,Description_lang
1976,Creatian,"|L290-Allows Pocopoc to activate Echoed Jiro, granting you increased movement speed, additional Progenitor Essentia from gathering, or reducing the radius at which enemies will detect you.

$@garrspelldesc|l"
1980,Destrian,|L290-$@garrspelldesc|l
1982,Enrian,|L290-$@garrspelldesc|l
1983,Allian,|L290-$@garrspelldesc|l
1988,Elic,|L290-$@garrspelldesc|l
1989,Simlic,|L290-$@garrspelldesc|l
1990,Enlic,|L290-$@garrspelldesc|l
1991,Tilic,|L290-$@garrspelldesc|l
1992,Deflim,|L290-$@garrspelldesc|l
1993,Suplim,|L290-$@garrspelldesc|l
1997,Maxlim,|L290-$@garrspelldesc|l
1998,Bassalim Understanding,|L290-$@garrspelldesc|l
2000,Roll,[Test] Do a roll. Start-Roll-End Animations
2001,Roll2,[Test] Do a roll. Roll-End Animations  (No Start)
2002,Contrail Visual Test,Toggleable Contrail Visuals
2003,Cobalt and Copper Body,Change Pocopoc body color to Cobalt and Copper.
2004,Pearl and Silver Body,Change Pocopoc body color to Pearl and Silver.
2005,Bronze and Gold Body,Change Pocopoc body color to Bronze and Gold.
2006,Beryllium and Silver Body,Change Pocopoc body color to Beryllium and Silver.
2017,No Vambraces,Uninstall vambraces from Pocopoc.
2018,Long Vambraces,Install long vambraces on Pocopoc.
2019,Diamond Vambraces,Install diamond-shaped vambraces on Pocopoc.
2020,No Face Decoration,Uninstall face decoration from Pocopoc.
2021,Face Decoration,Install face decoration on Pocopoc.
2022,Unshielded Core,Uninstall core shield from Pocopoc.
2023,Shielded Core,Install core shield on Pocopoc.
2024,Default Core,Downgrade Pocopoc's core.
2025,Upgraded Core,Upgrade Pocopoc's core.
2026,Ruby and Platinum Body,Change Pocopoc body color to Ruby and Platinum.
2027,Lead Body,Change Pocopoc body color to Lead.
2028,Copper and Cobalt Components,Change Pocopoc components color to Copper and Cobalt.
2029,Platinum and Emerald Components,Change Pocopoc components color to Platinum and Emerald.
2030,Gold and Ruby Components,Change Pocopoc components color to Gold and Ruby.
2031,Silver and Beryllium Components,Change Pocopoc components color to Silver and Beryllium.
2032,Lead and Emerald Components,Change Pocopoc components color to Lead and Emerald
2033,Silver and Diamond Components,Change Pocopoc components color to Silver and Diamond.
2036,Empty,
2037,Empty,
2038,Empty,
2039,Empty,
2040,Empty,
2042,Empty,
2045,Wind's Guidance: Thunder Lizard,Mounted movement speed increased by 10% while in the Ohn'aran Plains.
2046,Shikaar Lightning Rod,$@garrspelldesc
2047,Mammoth Memories,"While in the Mammoth Graveyard, you can commune with Mammoth Tusks to summon a Mammoth. The Mammoth shields all behind it for 100% of their health. If you have this trait, you gain +10% increased damage done for 10 sec after the shield expires or breaks."
2048,Charge Forward,"While traveling the Otter Banks, the slow effect of the mud pools is decreased by 75%."
2049,Hawk's Sight,"While the Thunder Lizard is obscured in Dark Clouds, you may interact with a nearby Hawk to see it more clearly."
2057,Deadly Poison,Deals damage over time.
2058,Weakening Poison,Reduces damage dealt.
2061,Ancestor's Grace Charm,Improves chance of good loot.
2062,Common Spearhead,Applies poison normally.
2063,Sharpened Spearhead,"Empowers poison effect, but shortens its duration."
2064,Jagged Spearhead,"Poison affects enemy indefinitely, but its effect is weakened."
2065,Misericorde,Your Offhand Dirk has a Chance to instantly finish off a Monster below 20% health.
2066,Comfortable Offhand Dirk Handle,Offhand Dirk usability window is longer.
2069,Steel Offhand Blade,Deals melee damage.
2070,Offhand Knuckle,Stuns.
2072,Light Offhand Dirk Handle,Offhand Dirk is usable more often.
2073,Heavy Offhand Dirk Handle,Offhand Dirk effect is empowered.
2078,Dragonriding,"After falling for a second, your dragon isle drake extends its wings to propel you both forward. Pointing your drake toward any given direction propels you both forward."
2079,Draconic Dive,Pointing your drake downward grants more momentum. Evening out can transfer that momentum forward.
2080,Prepare for Landing,"Pointing your drake's nose upward slows you both. When at your slowest, your drake starts to fall slowly toward the ground, forward and down."
2081,Surge Forward,"Flap forward a short distance, gaining speed."
2082,Skyward Ascent,"Flap upward, gaining height at the cost of some momentum."
2083,Winds of the Isles,"You can detect and utilize strong winds throughout the Dragon Isles. These winds redirect your Dragon Isle Drake, propelling you in their direction at high speeds."
2084,Whirling Surge,"Spiral forward a great distance, increasing speed."
2085,Bronze Rewind,"When taking off, you leave an imprint of yourself behind. Your imprint fades 3 sec after you land. Activate to return to your imprint."
2086,Lift Off,"When standing, double jump to launch upward and start gliding forward."
2087,Drake and Rider Training,Your Vigor is increased to 4.
2088,Dragonriding Learner,Your Vigor is increased to 5.
2089,Beyond Infinity,Your Vigor is increased to 6.
2090,Dynamic Stretching,Your Vigor regeneration rate is accelerated to 1 Vigor every 25 sec while grounded.
2091,Restorative Travels,Your Vigor regeneration rate is accelerated to 1 Vigor every 20 sec while grounded.
2092,Yearning for the Sky,Your Vigor regeneration rate is accelerated to 1 Vigor every 15 sec while grounded.
2093,Vigor,Dragonriding abilities spend Vigor. Spending time on the ground regenerates 1 Vigor every 30 sec.
2094,Thrill of the Skies,"While dragonriding at high speeds, you regenerate Vigor."
2095,Thrill Chaser,Thrill of the Skies expires 5 sec more quickly.
2096,At Home Aloft,Thrill of the Skies expires 5 sec more quickly.
2097,Help from Above [NYI],"When outdoors, your spells and abilities have a chance to summon one of your dragon isle drakes, who bombards or heals your current target."
2098,Bakar Hunting Companion,"You may hunt alongside a bakar during Shikaar hunting parties.

|CFF71d5ffInvigorating Takedown|r
$@spelldesc385472"
2099,Ohuna Hunting Companion,"You may hunt alongside an ohuna during Shikaar hunting parties.

|CFF71d5ffRaptor's Grace|r
$@spelldesc385469"
2100,Bakar Training: Fatal Bite,"You may select the following additional training for your hunting companion. Your companion may only have one additional ability.

|CFF71d5ffFatal Bite|r
$@spelldesc383971"
2101,Ohuna Training: Avian Alacrity,"You may select the following additional training for your hunting companion. Your companion may only have one additional ability.

|CFF71d5ffAvian Alacrity|r
$@spelldesc384130"
2102,Proof of Prowess,"Enable the following effect during Shikaar hunting parties.

|CFF71d5ffProof of Prowess|r
$@spelldesc376282"
2103,Bakar Training: Harrowing Howl,"You may select the following additional training for your hunting companion. Your companion may only have one additional ability.

|CFF71d5ffHarrowing Howl|r
$@spelldesc385479"
2104,Ohuna Training: Razor Winds,"You may select the following additional training for your hunting companion. Your companion may only have one additional ability.

|CFF71d5ffRazor Winds|r
$@spelldesc385484"
2110,Dragonrider's Initiative [NYI],Dismounting damages nearby enemies and slows them by 30% for 5 sec.
2111,White Ohuna,Change the color of your ohuna companion.
2112,Sepia Ohuna,Change the color of your ohuna companion.
2113,Gold Bakar,Change the color of your bakar companion.
2114,Golden Brown Bakar,Change the color of your bakar companion.
2115,White Bakar,Change the color of your bakar companion.
2123,Caravan Objective,PH
2124,Repeatable Reagent Quest Bonus,PH
2125,Teerai War Banner,PH
2126,Nomad Treasure Reveal,PH
2128,Caravan Boss Unlock,PH
2129,Nomad Rare Combat,PH
2130,Caravan Prevent Death,PH
2131,Nomad Elite Quest,PH
2135,Red Ohuna,Change the color of your ohuna companion.
2136,Dark Ohuna,Change the color of your ohuna companion.
2137,Black Bakar,Change the color of your bakar companion.
2140,Shikaar Mentorship,"Enable the following effect during Shikaar hunting parties.

|CFF71d5ffShikaar Mentorship|r
Shikaar Hunters will grant you a boon, increasing one of your secondaries for the duration of the hunting party."
2141,Blessing: Quickening Gale,"You may select the following Blessing of Ohn'ara for use during Shikaar hunting parties.

|CFF71d5ffQuickening Gale|r
$@spelldesc384184"
2142,Blessing: Warding Winds,"You may select the following Blessing of Ohn'ara for use during Shikaar hunting parties.

|CFF71d5ffWarding Winds|r
$@spelldesc384183"
2143,Apex Hunter,"Enable the following effect during Shikaar hunting parties.

|CFF71d5ffApex Hunter|r
$@spelldesc376281"
2144,Blessing: Purifying Breeze,"You may select the following Blessing of Ohn'ara for use during Shikaar hunting parties.

|CFF71d5ffPurifying Breeze|r
$@spelldesc385440"
2149,Highlands Fishing,Allows you to spot fishing pools in mountain lakes across Dragon Isles.
2150,Lava Fishing,Gives you access to fishing pools in lava across Dragon Isles.
2151,Ice Fishing,Allows you to crack open holes and fish in frozen pools across Dragon Isles.
2152,Irontree Harpoon Handle,Find a good irontree log and bring it to Tavio in Iskaara to improve your harpoon handle.
2153,Sharkbone Harpoon Head,Find a nice piece of sharkbone and bring it to Tavio in Iskaara to improve your harpoon head.
2154,Seavine Harpoon Rope,Find a strong long seavine stalk and bring it to Tavio in Iskaara to improve your harpoon rope.
2155,Dragonrider's Compassion [NYI],Dismounting shields nearby allies and increases their movement speed by 20% for 5 sec.
2156,Ohn'ahra's Gusts [NYI],Surge Forward blocks Djaradin projectiles.
2157,Airborne Tumbling [NYI],"Whirling Surge allows you to evade elemental attacks for 1 sec. In addition, you may use Whirling Surge to dismount enemy flying players you come into contact with."
2158,Draconic Cultivation [NYI],Acquiring herbs or minerals increases your Vigor recharge rate by 10% for 10 sec.
2159,Draconic Hunt [NYI],Defeating an enemy increases your Vigor recharge rate by 10% for 3 sec.
2164,Cartographer's Flag,Unlocks the ability to place a flag on the highest peaks of the Dragon Isles. Explore to find the marker on your minimap.
2165,Anomaly Detection Spell Framework,"This magnificent spell framework allows the detection of objects of interest through physical barriers in the Dragon Isles outdoor world, displaying nearby treasures on your minimap.

Grants the ability Anomaly Detection Mark I."
2166,Mechanism Bypass,"The Explorer's League has long used a variety of gadgets to bypass locks, traps, and other mechanisms. With the help of the Reliquary, these gadgets have been magically imbued and can open nearly any locked chest in the Dragon Isles outdoor world.

Grants the ability Mechanism Bypass."
2167,Quick Draw Film Holster,"No more digging around in your pack to find film. Automatically reloads film at a rapid speed when you run out.

Functions while on cataloging world quests."
2168,Pictronic Gadget Upgrade,"Improve your device's performance allowing you to take more pictures per roll of film.

Functions while on cataloging world quests."
2169,Lucky Rock,"Add this lucky rock to your pack. According to legend, this rock draws out even the shyest of creatures so you can snap their picture.

Functions while on cataloging world quests."
2170,Spiked Cleats,"Activate to ignore the negative effects of any Hazards for next 2 seconds.

Functions while on climbing world quests."
2171,Rupert's Helping Hand,"Activate temporary handholds along climbing paths that help you shortcut the usual routes.

Functions while on climbing world quests."
2172,Jeb's Monocle,"Passive. You can find lost supplies along climbing routes that you can salvage for additional resources.

Functions while on climbing world quests."
2173,Tireless Grip Chalk,"Passive. Doubles the amount of Grip you have, so you can climb further without falling. Thanks, chalk!

Functions while on climbing world quests."
2174,Auto-Grappler,"Passive. The first time you run out of Grip, you automatically grapple back to the nearest handhold and restore Grip.

Functions while on climbing world quests."
2176,Bakar Hunting Companion,"Hunt alongside a bakar which grants the following additional effect:

|CFFFFFFFFPassive|R
$@spelldesc385472"
2177,Ohuna Hunting Companion,"Hunt alongside an ohuna which grants the following additional effect:

|CFFFFFFFFPassive|R
$@spelldesc385469"
2178,Fatal Bite,"|CFFFFFFFF1 min cooldown|R
$@spelldesc383971"
2179,Harrowing Howl,"|CFFFFFFFFPassive|R
$@spelldesc385479"
2180,Razor Winds,"|CFFFFFFFFPassive|R
$@spelldesc385484"
2181,Avian Alacrity,"|CFFFFFFFF1 min cooldown|R
$@spelldesc384130"
2182,Blessing: Warding Winds,"|CFFFFFFFF1.5 min cooldown|R
$@spelldesc384183"
2183,Blessing: Purifying Breeze,"|CFFFFFFFFPassive|R
$@spelldesc385440"
2184,Blessing: Quickening Gale,"|CFFFFFFFF1.5 min cooldown|R
$@spelldesc384184"
2187,Brown Ohuna,Change the color of your ohuna companion.
2188,Orange Bakar,Change the color of your bakar companion.
2189,Brown Bakar,Change the color of your bakar companion.
2190,Boon of the Covenants,$@garrspelldesc
2191,Boon of the Covenants,$@garrspelldesc
2192,Boon of the Covenants,$@garrspelldesc
2193,Boon of the Covenants,$@garrspelldesc
2194,Bluefeather Cliffs Fishing Pool,
2195,Scalecracker Crater Fishing Pool,
2196,Vakthros Lake Fishing Pool,
2197,Saronite Net Weight,Find a nice saronite piece and bring it to Tavio in Iskaara to improve your fishing net capacity.
2198,Imbu Knot,Find a good old fishing net woven in Imbu and bring it to Tavio in Iskaara to make your nets accumulate fish faster.
2199,Tuskarr Harpoon,"Allows you to hapoon BIG FISH, should you encounter one across the Dragon Isles."
2200,Fishing Nets,Allows you to set fishing nets across Dragon Isles.
2201,Empty,
2202,Empty,
2203,Empty,
2204,,
2205,Empty,
2206,Empty,
2207,Empty,
2209,ZzOLD Extra Wild Arcana,Adds a fourth choice to your Wild Arcana abilities.
2210,Extra Wild Arcana,Adds a fourth choice to your Wild Arcana abilities.
2211,Cobalt Reputation,Increase your reputation gain with the Cobalt Assembly by 30%.
2212,Arcane Shield,Chance to gain an arcane absorb shield after you choose a Wild Arcana power.
2213,Azure Arise,"You can manipulate the wild arcana in the Cobalt Assembly to return you from death once every 60 minutes. When activated, you return to full health and stun all enemies nearby you."
2214,Arcane Instability,$@spelldesc390661
2215,Unhelpful Fireworks,$@spelldesc390640
2216,Cobalt Cutthroat,$@spelldesc394258
2221,Climbing Gear,A collection of gear to assist with climbing world quests.
2222,Cataloging Gear,A collection of gear to assist with Cataloging world quests.
2230,Rexxar's Aid,"Rexxar has a chance to show up in combat to aid you during a delve run.

Rexxar's focus is dealing as much damage as he can before leaving."
2231,More Rexxar,Rexxar will stick around longer when he arrives to help you.
2232,I Must Axe You A Question,"Rexxar's battle tactics leave even the most experienced warrior inspired.

After showing up to aid you, your primary stat will increase for 5 minutes."
2233,Misha Likes You,"Rexxar's loyal follower, Misha, has taken a liking to you. When Rexxar departs, Misha will show up to help you for a little longer."
2234,Will of the Machine,Speaker Kuldas has 100% more health.
2235,Skin of the Earth,Speaker Kuldas takes 25% less damage.
2236,Rites of Flame,You become immune to fire damage.
2237,Rites of Lightning,You become immune to lightning damage.
2238,Rites of Metal,You become immune to physical damage.
2239,Plan Ahead [WIP],Permanently bank 10 of your Awakening Currency.
2240,Wrath of the Machine [WIP],"Each time you kill a creature, increase your haste and movement speed by 1%."
2241,Fury of the Earth [WIP],"For every five creatures you kill, your attacks deal an additional 1% nature damage."
2242,Armageddon Crystal,"On use, clears the current wave. Single use only."
2243,Preservation Crystal,"On use, restores Speaker Kuldas to full health. Single use only."
2246,,
2247,,
2248,,
2249,Ability: Woven Cocoon,"As an agent of the Weaver, conjure enchanted webs to conceal yourself from foes--or to ensnare your enemies in a deadly trap."
2250,Rumors,Explore the City of Threads and beyond to uncover unique opportunities to leverage your influence with your patron.
2251,Pheromones: High Hollows,Explore the luxury of high Nerubian society without fear of reprisal. (Warning: ascended patrols can see through your veil!)
2252,Treasures: Weave-Rat Caches,Spindle will lead you to various treasures buried deep within the Kingdom--so long as you can keep up.
2253,The Weaver's Request,Widow Arak'nai has a new task for you. Seek her out in the Weaver's Lair.
2254,World Buff: Weaver's Tutelage,"When aligned with the Weaver, Professions Crafting and Gathering speed increased by 20%."
2255,Notoriety Pays Off,"The cache received from completing ""Eyes of the Weaver"" will contain additional rewards."
2256,World Buff: Weaver's Prodigy,"When aligned with the Weaver, Professions Crafting and Gathering speed increased by 40%."
2257,The Weaver's Legacy,Widow Arak'nai has an important task for you. Seek her out in the Weaver's Lair.
2258,Insidious Jawcrawler,One of the Weaver's personal menagerie can now be purchased from the Severed Threads Quartermaster.
2259,Title: Silksinger,Display a title befitting your status as one of the Weaver's foremost allies.
2260,Weaver's Hearthstone,"A new hearthstone is purchasable from the Severed Threads Quartermaster, allowing you to return to the Weaver's Lair in style."
