ID,Name_lang,Description_lang
987,Elite,Success chance reduced by ${$a1251}%.
988,Elite,Success chance reduced by ${$a1252}%.
989,Elite,Success chance reduced by ${$a1253}%.
990,Elite,Success chance reduced by ${$a1254}%.
991,Serrated Stone Axe,Increases success chance by ${$a1256}% on missions shorter than ${$h1256} hours.
992,Vilefiend-Spine Whip,Increases success chance of missions with |C00b3ffffMinions|R by ${$a1258}%.
993,Archaic Seerstone,Reduces mission duration by ${100-$a1259*100}%.
994,Pronged Ridgestalker Spear,Increases success chance of missions with |C00b3ffffSpells|R by ${$a1260}%.
995,Xenic Tincture,Increases success chance of missions with |C00b3ffffHazards|R by ${$a1261}%.
996,Runewarded Lightblade,Increases success chance of missions with |C00b3ffffSpells|R by ${$a1262}%.
997,Wakener's Bauble,Increases mission success chance by ${$a1263}%.
998,Shadowguard Void Effusion,Increases success chance of missions with |C00b3ffffHazards|R by ${$a1264}%.
999,Shadow-Soaked Stalker Heart,Increases success chance of missions with |C00b3ffffMinions|R by ${$a1265}%.
1000,Azurelight Sapphire,Increases success chance on missions longer than $h1266 hours by ${$a1266}%.
1040,Long Campaign,Increases success by 10% for every troop Vitality on the mission.
1042,Expert Technician,"Adept at making devices, destroying devices or making devices that destroy other devices."
1043,Operative,"Finds targets, retrieves information and looks good doing it."
1046,Plains,Decreases Mission Success chance by 25%.
1047,Mountain Guide,Increases mission success chance by 50% on |cFF00CCFFMountainous |rterrain.
1053,Elite Mission,Success chance decreased by 50%.
1054,Shadowmeld,Counters |C00b3ffffAmbush|R.
1056,Sharpened Glaives,Increases mission success chance by 15%.
1057,Long-Barreled Muskets,Increases mission success chance by 15%.
1058,Well-Balanced Daggers,Increases mission success chance by 15%.
1059,Stealth,Increases success chance on Stealth Missions by 50%.   This unit does not incur a penatly on stealth missions.
1060,Arclight Spanners,Increases mission success chance by 15%.
1061,Ultrasafe Transporter,Decreases mission duration by 50%.
1062,Combat Specialist,Trained to fight against all odds using any means necessary.
1063,Quick Strike,"Reducing mission duration also increases success chance.

|cFFFFD200""A fast attack will surprise the enemy and provide zero opportunity to counter.  Get in and get out.""|r"
1064,Auchenai Crossbows,Increases mission success chance by 15%.
1065,Gift of the Naaru,Restores other squads on the mission to full combat readiness.
1066,Feral Claws,Increases mission success chance by 15%.
1067,Two Forms,"When in human form, increases success chance on Stealth Missions by 25%.  

When in Worgen form, increases success chance on Skirmish Missions by 25%."
1068,For the Alliance!,Increases mission success chance by 15%.
1073,Powerful,Reduces success chance.
1078,Slowing,Mission duration increased.
1079,Disorienting,Increased mission cost.
1080,Lethal,Troops on this mission will be killed.
1081,Cursed,No bonus loot.
1082,Powerful,Reduces success chance.
1083,Ranged Troop,Decimates |C00b3ffffMelee|R Troops from a distance.
1084,Melee Troop,Pummels and dismounts |C00b3ffffMounted|R Troops.
1085,Mounted Troop,"Closes distances quickly, trampling |C00b3ffffRanged|R Troops."
1086,Hammerin' Time,Increases success chance of missions against |C00b3ffffMelee|R enemies by ${$a1384}%.
1087,Call Swiftwing,Increases success chance of missions against |C00b3ffffMounted|R Troops by ${$a1385}%.
1088,Blessing of Lukou,${$a1386}% chance on mission success to recover an expired Troop with ${$m1386} Vitality.
1089,Blessing of Dambala,Increases success chance of missions against |C00b3ffffMounted|R Troops by ${$a1385}%.
1090,Iron Autocannon,Increases success chance of missions against |C00b3ffffRanged|R Troops by ${$a1388}%.
1091,Cold Steel,Increases success chance of missions against |C00b3ffffMelee|R Troops by ${$a1389}%.
1092,Bestial Wrath,Increases mission success chance by ${$a1390}%.
1093,Call Misha,Increases success chance of missions against |C00b3ffffRanged|R Troops by ${$a1391}%.
1094,Arcane Barrage,Increases success chance of missions against |C00b3ffffMelee|R Troops by ${$a1392}%.
1095,Stoneform,These troops start with 1 more Vitality
1096,Time Warp,Increases success chance by ${$a1394}%.
1097,Spacial Rift,Reduces mission duration by ${100-$a1395*100}%.
1098,Stealth Suit,Increases success chance for bonus loot by ${$a1396}%.
1099,The Big One,"Increases success chance by ${$a1400}%, but has a chance to cause 1 extra vitality loss to a random Troop."
1100,Empty Equipment Slot,"Place champion equipment here.

|cFF9D9D9DEquipment can be crafted or purchased from the auction house.|r"
1101,Empty Equipment Slot,"Place champion equipment here.

|cFF9D9D9DEquipment can be crafted or purchased from the auction house.|r"
1102,Flanking Strike,Increases success chance of |C00b3ffffMounted|R Troops by ${$a1401}%.
1103,Soulsever Blade,Increases success chance of |C00b3ffffMelee|R Troops by ${$a1402}%.
1104,Blessing of Elune,${$a1403}% chance on mission success to recover an expired Troop with ${$m1386} Vitality.
1111,Vanish,Reduces mission duration by ${100-$a1395*100}%.
1112,Mark of the Sentinel,Increases success chance of |C00b3ffffRanged|R Troops by ${$a1439}%.
1113,Army of One,Increases success chance by ${$a1410}%.
1114,Born to Command,Increases success chance of missions by ${$a1441}% for each accompanying Troop.
1115,Ghost Wolf,Counters |C00b3ffffAmbush|R.
1116,Gift of the Naaru,Chance to heal a random troop vitality by 1.
1117,Force Order out of Chaos,Mission success chance increased by ${$a1451}% for every troop Vitality on the mission.
1118,Sapper Charge,Increase success chance by ${$a1453}% when at ${$m1453} Vitality
1119,Running Wild,Reduces mission duration by ${100-$a1455*100}%.
1120,Endurance,These troops start with 1 more Vitality
1121,Rage,Mission success chance increased by ${$a1458}% when at less than maximum Vitality.
1122,Diplomacy,Increases success chance of missions by ${$a1467}% for each accompanying troop.
1123,Transcendence,Counters |C00b3ffffAmbush|R.
1124,Transcendence,Counters |C00b3ffffAmbush|R.
1125,Cannibalize,Chance to heal vitality by 1.
1126,Full Head of Steam,Reduces mission duration by ${100-$a1478*100}%.
1131,Dwarven Inspiration,Increases success chance of missions by ${$a1490}% for each accompanying Troop.
1132,Grand Crusade,Quests grant you bonus resources while you have a Combat Ally active.
1133,Unholy Reclamation,Quests grant you bonus resources while you have a Combat Ally active.
1134,Arcane Intuition,Quests grant you bonus resources while you have a Combat Ally active.
1135,Resourceful Brawler,Quests grant you bonus resources while you have a Combat Ally active.
1136,Bladestorm,Increases success chance of missions with |C00b3ffffMinions|R by ${$a1514}%.
1137,Seed of Corruption,Increases success chance of missions with |C00b3ffffMinions|R by ${$a1516}%.
1138,Alliance Veteran,Increases success chance by an additional 10%
1139,Horde Veteran,Increases success chance by an additional 10%.
1140,Stealth,Troops reduce success chance by 100%.
1145,Healing Injector,Chance to heal a random troop vitality by 1.
1146,Tempest Hide Pouch,"Equip a champion with a Tempest Hide Pouch which grants:

Chance to bring back skins or hides from successful missions."
1147,Magnetic Mining Pick,"Equip a champion with a Magnetic Mining Pick which grants:

Chance to bring back ore from successful missions."
1148,Disenchanting Rod,"Equip a champion with a Disenchanting Rod which grants:

Chance to bring back enchanting dust from successful missions."
1149,Crimson Ink Well,"Equip a champion with a Crimson Ink Well which grants:

Chance to bring back ink from successful missions."
1150,Kaleidoscopic Lens,"Equip a champion with a Kaleidoscopic Lens which grants:

Chance to bring back gems from successful missions."
1151,Rough-hooked Tidespray Linen,"Equip a champion with Rough-hooked Tidespray Linen which grants:

Chance to bring back cloth from successful missions."
1152,Potion of Herb Tracking,"Equip a champion with a Potion of Herb Tracking which grants:

Chance to bring back herbs from successful missions."
1153,Makeshift Azerite Detector,"Equip a champion with a Makeshift Azerite Detector which grants:

Chance to bring back Azerite from successful missions."
1154,Monelite Fish Finder,"Equip a champion with a Monelite Fish Finder which grants:

Chance to bring back fish from successful missions."
1155,Platinum Whetstone,"Equip a champion with a Platinum Whetstone which grants:

Increases mission success chance by ${$a1559}%."
1156,Storm Silver Spurs,"Equip a champion with Storm Silver Spurs which grants:

Equip a champion with Storm Silver Spurs which grants:

Decreases mission duration by ${100-$a1560*100}%."
1157,Amber Rallying Horn,"Equip a champion with an Amber Rallying Horn which grants:

Increases success chance of missions by ${$a1561}% for each accompanying troop."
1246,Fel Hammer's Wrath,Increases success chance of missions with |C00b3ffffMinions|R by ${$a716}%.
1252,,
1253,,
1254,Upgraded Troop Barracks,"Construct a larger barracks for your army, increasing the maximum number of troops you can house by ${$a1664}."
1255,,
1256,,
1257,,
1258,,
1259,Portable Teleporter,Reduces mission duration by ${100-$a1395*100}%.
1260,Portable Teleporter,Reduces mission duration by ${100-$a1395*100}%.
1261,Monelite Whetstone,"Equip a champion with a Monelite Whetstone which grants:

Increases mission success chance by ${$a1704}%."
1262,Vial of Obfuscation,"Equip a champion with a Vial of Obfuscation which grants:

Removes the negative effect imposed by the Stealth mission type."
1263,Elite Mission,Success chance decreased by 50%.
1264,Troop Portal Network,"Open a portal for transportation of troops, allowing troops to be recruited instantly."
1265,Deep Sea,Mission success chance reduced.
1266,Naval Expert,Counters the Deep Sea mechanic.
1267,Naval Expert,Counters the Deep Sea mechanic.
1268,Broadside,Increases success chance of missions against |C00b3ffffMelee|R Troops by ${$a1392}%.
1269,Waterborne,Increases success chance when on a Deep Sea mission by an additional 30%.
1270,Alliance Veteran,Increases success chance by an additional 10%
1271,,
1272,Root Out Corruption,Chance to bring back Corrupted Mementos from successful missions.
1273,Strategic Genius,Reduces the travel time on an adventure by 25%.
1274,Forward Planning,Increases the rate at which adventurers heal by 25%.
1321,Archaelogist,A world-renown archaelogist who has seen more of Azeroth than almost anyone else in the world.
1322,Health Potions,Can toss out health potions to heal you when you get beneath 50% health.
1323,Investigation,Can investigate areas and discover secrets left behind.
