ID,Name_lang,Description_lang
1023,Rebooting,"Enters reboot mode, performing no actions for 2 rounds, then recovers [StandardHealing(3,1,1024)] health."
1024,Reboot,"Reboots the operating system, performing no actions for two |4round:rounds;, then recovers [StandardHealing(3,1)] health."
1025,Armageddon,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Brings on the armageddon, dealing [StandardDamage(1,1)] [School()] damage to all enemy pets and instantly killing the caster.

Using armageddon will prevent the caster from activating Failsafe mechanisms."
1026,Amber Prison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Encase the target in amber and stuns them for [duration(1,1)] |4round:rounds;."
1027,Fire Quills,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flings 1-2 fiery quills at the enemy, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first."
1028,Dominance,"Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%."
1029,Dominance,"Increases the damage of your next attack made within [duration(1,1)] |4round:rounds; by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%."
1030,Stunned,Unable to give this pet commands.
1031,Jadefire Lightning,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Brings forth jadefire lightning to deal [StandardDamage(1,1)] [School()] damage to the enemy team."
1032,Celestial Blessing,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sanctifies the ground for [duration(1,1)] |4round:rounds;, blessing the next friendly pet to swap into battle with [abs(abilityStateMod(24 ,1034))]% reduced damage for [duration(1,2,1033)] |4round:rounds;."
1033,Sanctified Ground,"The next pet on this team to enter the battlefield receives a Celestial Blessing, reducing damage by 50% for 3 turns."
1034,Celestial Blessing,"Your damage taken has been reduced by [abs(abilityStateMod( 24 , 1034 ))]%."
1035,Spiritfire Beam,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets."
1036,Frill Blast,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's highest health pet to swap into battle."
1039,Nimbus,"Hit chance increased by [abs(abilityStateMod(41,1039))]%."
1040,Nimbus,"Increases your team's hit chance by [abs(abilityStateMod(41,1039))]% for 9 |4round:rounds;."
1041,Flame Jet,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Decimates the enemy with fire, dealing [StandardDamage(1,1)] Elemental damage and has a 50% chance to ignite the area.

If ignited, the area will continue to |cFFFF2020Burn|r the enemy, dealing [StandardDamage(1,1,1042)] [School()] damage each round for [duration(1,2)] |4round:rounds;."
1042,Flame Jet,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.

 |cFFFF2020Burning|r."
1043,Drain Blood,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Drains the enemy of [points(1,1)]% of their maximum health.

The user is healed for [points(1,3)]% of the health drained."
1044,Barkskin,"Reduces up to [abs(abilityStateMod(71,1044))*AttackBonus()] damage from every attack against the target."
1045,Barkskin,"Reduces up to [abs(abilityStateMod(71,1044))*AttackBonus()] damage from each attack against you. 

Lasts [duration(1,1)] |4round:rounds;."
1046,Frolicking,"Increases your chance to dodge attacks by [abs(abilityStateMod( 73, 1046))]%."
1047,Frolick,"Dance and play wildly, increasing your chance to dodge an attack by [abs(abilityStateMod(73, 1046))]%.

Lasts [duration(1,1)] |4round:rounds;."
1048,Blinding Poison,"Your hit chance is reduced by [abs(abilityStateMod(41 ,1014 ))]%.

|cff9933FFBlinded|r and |cFF1EFF00Poisoned.|r"
1049,Blinding Poison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Spits poison into the target's eyes, reducing their hit chance by [abs(abilityStateMod(41,1048))]% for [duration(1,1)] |4round:rounds;.

While affected, the target is considered both |cff9933FFBlinded|r and |cFF1EFF00Poisoned.|r"
1050,Puncture Wound,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites deeply into the enemy, dealing [StandardDamage(1,1)] [School()] damage. 

Deals double damage if the target is |cFF1EFF00Poisoned.|r"
1051,Acid Rain,"Poisons the clouds with acid, dealing [StandardDamage(1,1)] [School()] damage to all enemies. The acid quickly disperses and calls down a cleansing rain for [duration(1,4)] rounds.

During a cleansing rain, the duration of hostile damage over time effects is reduced by 1 round and Aquatic abilities deal 25% more damage."
1052,Tornado Punch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a 25% chance to stun the target."
1053,Bonkers!,"Chance to critically strike increased by [abs(abilityStateMod( 40, 1053 ))]%."
1054,Going Bonkers!,"Releases a primal scream, increasing the user's critical strike chance by [abs(abilityStateMod(40,1053))]% for [duration(1,1)] rounds."
1055,Breath of Sorrow,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Breathes sorrow onto the enemy, dealing [StandardDamage(1,1)] [School()] damage and causing the target to receive [abs(abilityStateMod(66,793))]% less healing for [duration(1,2)] |4round:rounds."
1056,Seethe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Projects seething anger at the target, dealing [StandardDamage(1, 1)] [School()] damage."
1057,Birth Evil,"Spawns a globule that attacks the enemy team's front pet, dealing [FormatDamage(SimpleDamage(1,1,711)*3)] [School()] damage each round. 

Each minion lasts [duration(1,1)] |4round:rounds;."
1058,Globule,"Deals [FormatDamage(SimpleDamage(1,1))] [School()] damage to the enemy's front pet each round."
1059,Healing Reduction,"Healing received reduced by [abs(abilityStateMod(66,793))]%."
1060,Steam Vent,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Blasts the target with steam, dealing [StandardDamage(1, 1)] [School()] damage."
1061,Rain Dance,"Hit chance increased by [abs(abilityStateMod(41,1061))]%.
Critical strike chance increased by [abs(abilityStateMod(40,1061))]%."
1062,Rain Dance,"Heals you for [StandardHealing(1,1)] and increases your team's hit and critical strike chance by [abs(abilityStateMod(41,1061))]% for [duration(1,2)] |4round:rounds;."
1063,Pheromones,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sprays the area with pheromones, dealing [StandardDamage(1,1,1064)] [School()] damage every round to non-active enemy pets.

Lasts [duration(1,1)] |4round:rounds;."
1064,Pheromones,"Deals [StandardDamage(1,1)] [School()] damage to all non-active pets."
1065,Digest Brains,"Pauses to digest some of the delicious brains in the user's tummy, restoring [StandardDamage(1,1)] of the user's health."
1066,Spiritfire Bolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls a bolt of mystical fire at the enemy, dealing [StandardDamage(1, 1)] [School()] damage."
1067,Forboding Curse,"Adds [abs(abilityStateMod(71,313))*AttackBonus()] damage to every attack against the target."
1068,Forboding Curse,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Adds [abs(abilityStateMod(71,1067))*AttackBonus()] damage to every attack against the target and reduces the target's speed by [abs(abilityStateMod(25,1067))]%.

Lasts [duration(1,1)] |4round:rounds."
1069,Skunky Brew,This pet cannot be swapped.
1070,Skunky Brew,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Throws some nasty brew at the target, dealing [StandardDamage(1,1)] [School()] damage and making it impossible to flee for [duration(1,2)] |4round:rounds."
1071,Explosive Brew,"After 3 rounds, the brew will explode violently, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)] [School()] damage. 

[StandardAccuracy(2,1)] |cffffffffHit Chance|r"
1072,Explosive Brew,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Soaks the target with explosive brew. 

After 3 rounds, the brew will violently detonate, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 1071),1,1071)] [School()] damage.

An enemy pet can only be affected by one dose of explosive brew at a time."
1073,Spiny Carapace,"Deals [StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,1074),1,1074)] [School()] damage each time you take direct damage. Effectiveness is tripled for [duration(1,1)] |4round:rounds; if this ability is used while already active.

Lasts [duration(1,2)] |4round:rounds;."
1074,Spiny Carapace,"Deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage."
1075,Spiny Carapace,"Deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage."
1076,Greench's Gift,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy."
1077,Spin Kick,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Interrupts the opponent's round if the user goes first."
1078,Bandage,"Restores [StandardDamage(1,1)] health plus half of the last hit taken by the user."
1079,Club,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bashes the enemy, dealing [StandardDamage(1,1)] [School()] damage."
1080,Booby-Trapped Presents,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lays down a ring of booby-trapped presents around the opponent. The next pet to swap into the battle will receive [StandardDamage(1,1,1081)] [School()] damage."
1081,Booby-Trapped Presents,"The next pet on this team to enter the battlefield receives [StandardDamage(1,1)] [School()] damage."
1082,Jade Breath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Breathes jade fire on to the enemy, dealing [StandardDamage(1,1)] [School()] damage."
1083,Fade,Increases your chance to dodge attacks by 100%.
1084,Fade,"The user fades away, avoiding the opponent's attack. The user then swaps with a random pet."
1085,Magic Sword,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Summons a magical blade to deal [StandardDamage(1,1)] [School()] damage to the enemy. This ability has a base chance of 50% to critically strike."
1086,Toxic Skin,"Deals damage equal to [points(1,1)]% of the attacker's max health each time they deal damage."
1087,Toxic Skin,"Excretes toxin from the user's pores for [duration(1,1)] |4round:rounds, dealing 5% of the target's max health as damage when they attack you."
1088,Nairn!,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Shouts the user's name with incredible power, dealing [StandardDamage(1,1)] [School()] damage.

Damage increases by [FormatDamage(5*AttackBonus())] each time it is used. Max [FormatDamage(25 *AttackBonus())] [School()] damage."
1089,Boss,Reduces all damage taken by 50%. Boss pets cannot be dealt more than 35% of their maximum health in one attack.
1090,Boss: Damage Reduction,Boss pets cannot be dealt more than 35% of their maximum health in one attack.
1091,Bone Barrage,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls bones at the enemy, dealing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage.

Bones continue to fall on the enemy's current pet, dealing [StandardDamage(1,1, 166)] [School()] damage each round for [duration(1,4)] |4round:rounds;"
1092,Bone Barrage,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round."
1093,Dead Man's Party,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Summons a dead man's party, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage on the first round, [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))] [School()] on the second round, and [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))] [School()] on the third round.

Opponents struck by the party take [abs(abilityStateMod( 24, 542 ))]% increased damage for [duration(1,4)] |4round:rounds;.

The party continues for [numTurns()] |4round:rounds;."
1094,Macabre Maraca,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bashes the enemy with a rumba shaker, dealing [StandardDamage(1,1)] [School()] damage."
1095,Horn Gore,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Gores the enemy, dealing [StandardDamage(1, 1)] [School()] damage."
1099,Punish,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lashes the enemy with a flail, dealing [StandardDamage(1, 1)] [School()] damage."
1100,Blessed Hammer,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sends out deadly spinning hammers, dealing [FormatDamage(SimpleDamage(1,1)*3)] [School()] damage."
1101,Shieldstorm,"A magic shield surrounds each friendly pet, blocking the next attack they would take. Lasts [duration(1,1)] |4round:rounds;."
1103,Righteous Inspiration,"The user inspires a friendly pet to charge into battle. This ability always goes first.

The swapped-in pet has double speed and damage for [duration(1,2)] |4round:rounds;. If all their friends are dead, the user can still inspire themself.

This ability starts on cooldown."
1104,Reflective Shield,Deals damage equal to 50% of direct attacks back to the attacker.
1105,Reflective Shield,"The user is shielded, dealing 50% of the damage they take to their attacker for [duration(1, 2)] rounds."
1106,Falling Murloc,"[StandardAccuracy(1,2)] |cffffffffHit Chance|r

Attempts to teleport above the enemy and land directly on them, dealing [StandardDamage(1,1)] [School()] damage. The fall stuns the user for [duration(1,2)] |4round:rounds;."
1107,Disruption,Removes all buffs and debuffs from the enemy.
1108,Bark,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces the target's next attack by [abs(abilityStateMod( 23, 1120 ))]%. Lasts [duration(1, 2)] |4round:rounds;."
1109,The Good Stuff,"Heal other friendly pets, restoring [StandardHealing(1,2)] health to each."
1110,Avalanche,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls down an Avalanche on your enemies, dealing [StandardDamage(1,1)] [School()] damage, split evenly amongst them."
1111,Tough n' Cuddly,"Your damage taken has been reduced by [abs(abilityStateMod(24,391))]%."
1112,Tough n' Cuddly,"The user becomes surprisingly resilient, reducing all damage taken by 50% for [duration(1,2)] |4round:rounds;."
1116,Call the Pack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls for canine backup, dealing [FormatDamage(SimpleDamage(1,2)*3)] [School()] damage and increasing damage taken by [abs(abilityStateMod( 24, 542 ))]% for [duration(1, 4)] |4round:rounds;."
1119,Righteous Inspiration,Damage and speed increased by 100%.
1120,Attack Reduction,"Damage dealt has been reduced by [abs(abilityStateMod( 23, 1120 ))]% for the next attack."
1121,Greed Before Need,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and makes the target greedy for 3 rounds.

While greedy, the target deals 25% additional damage and receives 50% additional damage."
1122,Greedy,"Deals [abs(abilityStateMod( 23, 807 ))]% additional damage.
Takes [abs(abilityStateMod( 24, 807 ))]% additional damage."
1123,Disruption,Removes all buffs and debuffs from the enemy.
1124,Portal,Increases your chance to dodge attacks by 100%.
1125,Portal,"The user jumps through a magical portal, avoiding the opponent's attack. The user then swaps automatically with your highest health pet."
1128,Critical Bonus,"Chance to critically strike increased by [abs(abilityStateMod(40, 1128))]%."
1223,Vicious Slice,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slices the enemy, dealing [StandardDamage(1,1)] [School()] damage."
1231,Consume Magic,"Restores [StandardHealing(1,5)] health and removes all buffs and debuffs from the user."
1232,Anzu's Blessing,"Calls upon Anzu's power, increasing damage and accuracy of your active pet by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485))]% for [duration(1,1)] |4round:rounds."
1233,Dark Talon,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Tears viciously at the enemy, dealing [StandardDamage(1,1)] [School()] damage."
1238,Shadow Talon,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slashes at the target with cruel talons, dealing [StandardDamage(1, 1)] [School()] damage."
1273,Cleave,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Recklessly attack your enemies, dealing [StandardDamage(1,1)] [School()] damage, split evenly amongst them."
1287,Carpnado,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Summons a frenzy of furious fish on your enemies, dealing [StandardDamage(1,1)] [School()] damage, split evenly amongst them."
1292,Take It,Stand there.
1301,Pig Out,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

The user is healed for [points(1,3)]% of the damage dealt."
1302,Critical Bonus,"Chance to critically strike increased by [abs(abilityStateMod(40, 1302))]%."
1303,Critical Bonus,"Chance to critically strike increased by [abs(abilityStateMod(40, 1303))]%."
1304,Critical Bonus,"Chance to critically strike increased by [abs(abilityStateMod(40, 1304))]%."
1305,Critical Bonus,"Chance to critically strike increased by [abs(abilityStateMod(40, 1305))]%."
1334,Plushie Rush,Pretend to rush at the enemy with great ferocity!
1335,Rawr!,Imagine yourself as a real elekk and the damage you could inflict if that were actually true.
1336,Who's The Best Elekk In The Whole World?,Relish in your dominance as the greatest stuffed animal ever.
1337,Itchin' for a Stitchin',Bring your plushie in for a hug.
1338,Cute As A Button,Look cute.
1343,Fist of the Forest,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage."
1344,Refuge,"A natural shield surrounds the user and each friendly critter, blocking the next attack they would take. Lasts [duration(1,1)] |4round:rounds;."
1345,Nap Time,Take a short nap.
1346,Cute As A Button,"Increases your chance to dodge attacks by [abs(abilityStateMod(73, 1346))]%."
1347,Cute As A Button,"Look cute.

Increases your chance to dodge an attack by [abs(abilityStateMod( 73, 1346))]%.

Lasts [duration(1,1)] |4round:rounds;."
1348,Asleep,"Unable to give this pet commands. 
Breaks on damage."
1353,Arcane Slash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes the enemy, dealing [StandardDamage(1,2)] [School()] damage, or [StandardDamage(1,1)] [School()] damage if the user strikes first."
1354,Puppies of the Flame,"Look adorable, becoming unattackable for [duration(1,1)] |4round:rounds. During this time, Puppies of the Flame attack the opponent, dealing [StandardDamage(1,1,1355)] [School(332)] damage each round."
1355,Puppies of the Flame,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy pet twice each round."
1356,Inferno Herding,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's lowest health pet to swap into battle."
1357,Superbark,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Barks with incredible power, dealing [StandardDamage(1,1)] [School()] damage.

This attack cannot reduce the opponent's health below 1."
1358,Unattackable,Cannot be targeted.
1359,Blazing Yip,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces the target's next attack by [abs(abilityStateMod( 23, 1120 ))]%. Lasts [duration(1, 2)] |4round:rounds;."
1360,Slow and Steady,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Builds up power during the first round.

The next round the user charges the enemy with unstoppable force, dealing [StandardDamage(2,1)] [School()] damage."
1365,Apocalypse (TEST),"A meteor is falling from the twisting nether. When it lands all active pets will die.

This effect cannot be removed. Cockroaches and Beetles always survive this attack."
1366,Greater Apocalypse,"A meteor is falling from the twisting nether. When it lands, all pets on your team will die.

This effect cannot be removed."
1367,Greater Apocalypse,"Calls down three meteors, which will fall [duration(1,1)] |4round:rounds from now, instantly killing the enemy team."
1368,Draenic Trap,Attempt to catch a pet below 35% health. Capture chance is increased by 45% each time you fail.
1369,Barbed Stinger,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage and has a 20% chance to |cFF1EFF00Poison|r the target for [StandardDamage(1,1,379)] additional [School(379)] damage per round for [duration(1,2)] |4round:rounds;."
1370,Savage Talon,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slashes savagely, dealing [StandardDamage(1, 1)] [School()] damage."
1371,Sneak Attack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Deals additional damage if the target is |cff9933FFBlinded|r."
1372,Deep Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites deeply into the enemy, dealing [StandardDamage(1,1)] [School()] damage. 

Damage increases by [FormatDamage(5*AttackBonus())] each time it is used. Max [FormatDamage(30*AttackBonus())] [School()] damage."
1377,Hearty Meal,"Due to some unusual eating habits, this team restores [StandardHealing(1,1)] health per round."
1378,Righteous Inspiration,"The user inspires a friendly pet to charge into battle. This ability always goes first.

The swapped-in pet has double speed and damage for [duration(1,2)] |4round:rounds;. If all their friends are dead, the user can still inspire themself."
1379,Shell Armor,"Reduces up to [abs(abilityStateMod(71,1379))*AttackBonus()] damage from every attack against the target."
1380,Shell Armor,"Reduces up to [abs(abilityStateMod(71,1379))*AttackBonus()] damage from each attack against you. 

Lasts [duration(1,1)] |4round:rounds;."
1381,Death Bleat,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Summons the strength of the undead during the first round.

The next round the user unleashes a mournful bleat, dealing [StandardDamage(2, 1)] [School()] damage."
1382,Unnatural Appetite,"This goat will eat anything. She restores [StandardHealing(2, 1)] health whenever she deals damage."
1387,Birds of a Feather,"These birds make the winds blow in everyone's favor. Critical strike chance increased by [abs(abilityStateMod(40,1387))]%."
1388,Birds of a Feather,"These birds make the winds blow in everyone's favor. Critical strike chance increased by [abs(abilityStateMod(40,1388))]%."
1389,Roboflauge,Periodically transforms pets on this team to take damage as if they were Critters.
1390,Iron Thread,"Stitches ignores attacks that do less than [abs(abilityStateMod(191,1390))] damage."
1391,Enraged,"Increases damage dealt by [abilityStateMod(23, 1391)]% and damage taken by [abilityStateMod(24, 1391)]%."
1392,Enrage,"Increases your damage dealt by [abilityStateMod(23, 1391)]% and damage taken by [abilityStateMod(24, 1391)]%."
1397,Haunting Song,"Howls a haunting song, restoring [StandardHealing(1,1)] health to all allies."
1398,Feathered Frenzy,"Attacks wildly, dealing [SimpleDamage(1,2)*0.7] to [SimpleDamage(1,2)*1.3] [School()] damage and entering a frenzy for [duration(1,4)] |4round:rounds;.

While frenzied, damage dealt is increased by [abs(abilityStateMod(23, 1399))]% and the user takes damage as if they were a [School()] pet."
1399,Feathered Frenzy,"Increases damage dealt by [abs(abilityStateMod(23, 1399))]%."
1400,Udder Destruction,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a 25% chance to stun the target."
1401,Where's the Beef?,"Increases your chance to dodge an attack by [abs(abilityStateMod( 73, 311 ))]%.

Lasts [duration(1,1)] |4round:rounds;."
1402,Mother's Milk,"Heal other friendly pets, restoring [StandardHealing(1,2)] health to each."
1407,Deep Burn,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Deals double damage if the target is |cFFFF2020Burning|r."
1408,Reforge,"Slumber, rebuild, and reforge, restoring [StandardHealing(1,1,1409)] health on the first round, [StandardHealing(2,1,1409)] health on the second, then [StandardHealing(3,1,1409)] health on the third.

While Reforging you cannot swap pets."
1409,Reforging,"Reforging.
Restores health every round."
1410,Gift of the Naaru,"Restores [StandardDamage(1,1)] health to the user."
1411,Grave Destruction,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy team, split evenly amongst them.

Destroys objects created by both teams."
1412,When Elekks Fly,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

This attack goes first if the weather is Moonlight."
1417,Elemental Mark,Wearer takes damage as if they were an Elemental pet.
1418,Rot,Periodically transforms this pet to take damage as if they were Undead.
1419,Critter Mark,Wearer takes damage as if they were a Critter pet.
1420,Flying Mark,Wearer takes damage as if they were a [School()] pet.
1438,Mighty Charge,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Charges at the enemy, dealing [StandardDamage(1,1)] [School()] damage."
1443,Call the Pack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls for canine backup, dealing [FormatDamage(SimpleDamage(1,2)*3)] [School()] damage and increasing damage taken by [abs(abilityStateMod( 24, 542 ))]% for [duration(1, 4)] |4round:rounds;."
1464,Gargoyle Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Attack with stone claws, dealing [StandardDamage(1,1)] [School()] damage."
1465,Gargoyle Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Attack with unholy energy, dealing [StandardDamage(1,1)] [School()] damage."
1466,Stone Form,"The caster enters a stone state and restores [StandardDamage(1,1)] health each turn for 3 turns."
1483,Skull Toss,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hits the enemy with a skull, dealing [StandardDamage(1,1)] [School()] damage."
1516,Fel Corruption,"Increases damage dealt by 50%.
Reduces damage taken by 50%."
1517,Fel Corruption,"[StandardAccuracy(1,4)] |cffffffffHit Chance|r

Calls forth a wave of fel power, dealing [StandardDamage(1,1)] [School()] damage to all enemy pets, and empowering allied backline pets, increasing damage dealt and reducing damage taken by 50% for 10 rounds."
1518,Claw,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Claws at the enemy, dealing [StandardDamage(1, 1)] [petTypeName(abilityPetType())] damage."
1531,Psionic Shockwave,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets."
1532,Psionic Storm,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage split between all enemies and warps the weather into Arcane Winds for [duration(1,2)] rounds. Does additional damage if Arcane Winds is already active.

During Arcane Winds, pets cannot be stunned or rooted."
1533,Eye Beam,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Blasts the enemy with eye beams, dealing [StandardDamage(1,1)] [School()] damage.

Eye Beam continues for [numTurns()] |4round:rounds."
1534,Murkmorphosis,"Damage dealt increased by [abs(abilityStateMod(23, 1534))]%.
Critical strike chance increased by [abs(abilityStateMod(23, 1534))]%."
1535,Murkmorphosis,"Unleash the inner demon, increasing damage dealt and critical strike chance by [abilityStateMod(23, 1534)]% for [duration(1,1)] rounds."
1536,Arcane Dash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a 25% chance to stun the target."
1545,Preen,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Restores [StandardDamage(1,1)] health and increases your damage dealt by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 613 ))]% for [duration(1,2)] |4round:rounds;."
1546,Preen,"Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 613 ))]%."
1555,Worst Fear,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Channels the enemy's worst fear, causing [StandardDamage(1,1)] [School()] damage. 

Always hits if the target is |cff0099FFSleeping|r or |cFF808080Stunned|r."
1556,Jar of Smelly Liquid,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces the target's speed by [abs(abilityStateMod(25,470))]% and damage done by [abs(abilityStateMod(23,470))]% for [duration(1,2)] |4round:rounds;."
1557,Buuurp!,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage instantly. The enemy is |cFF1EFF00Poisoned|r for [StandardDamage(1,1,379)] additional [petTypeName(abilityPetType())] damage per round for [duration(1,2)] |4round:rounds."
1558,Buuurp!,
1559,Paralyzing Venom,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Interrupts the opponent's round if the user goes first."
1560,Lumbering Charge,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Builds up power during the first round.

The next round the user charges the enemy with unstoppable force, dealing [StandardDamage(2,1)] [School()] damage."
1561,Lumbering Charge,The enemy is preparing to launch a powerful attack against you.
1570,Tentacle Slap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slaps the enemy with its tentacle, dealing [StandardDamage(1, 1)] [School()] damage."
1571,Squeeze,"Speed reduced by [abs(abilityStateMod(25,911))]%."
